content,new,sentiment
gente o fiuk criança https://t.co/HZ5bCkbZi0,"['gente', 'fiuk', 'criana']",Positive
Rare Melanistic Serval. https://t.co/5kMUCbRk5s,"['rare', 'melanistic', 'serval']",Positive
Jungle minimalist villa in Tulum. Sublime. https://t.co/lnnVSd56dZ,"['jungle', 'minimalist', 'villa', 'tulum', 'sublime']",Positive
"#iKON DIGITAL SINGLE RELEASE POSTER

DIGITAL SINGLE
✅2021.03.03

#아이콘 #DIGITAL_SINGLE #RELEASE #20210303 #YG https://t.co/oWRtPZOpnD","['ikon', 'digital', 'single', 'release', 'singlexadigitalsingle', 'release', 'yg', 'poster', 'digital']",Positive
Αcropolis in Athens today !! https://t.co/ZJZPNQUrte,"['cropolis', 'athens', 'today']",Positive
"Ramadan is 8 weeks away.. who’s excited? 

اَللّهُمَّ بَلِّغْنَا رَمَضَان

Oh Allah, let us reach the month of Ramadan.","['ramadan', 'weeks', 'away', 'whos', 'excited', 'allah', 'let', 'us', 'reach', 'month', 'ramadan', 'oh']",Positive
"NiziU
2nd Single 
『Take a picture／Poppin’ Shakin’』
2021.4.7 Release

「Poppin’ Shakin’」 
2.20 Digital Release

AYAKA📷

#NiziU #ニジュー #니쥬 
#AYAKA #WithU 
#Take_a_picture
#Poppin_Shakin https://t.co/XcPc0Gw6xS","['single', 'picturepoppin', 'releasepoppin', 'shakin', 'digital', 'withu', 'niziu', 'nd', 'shakin', 'release', 'ayaka', 'niziu', 'ayaka', 'takeapicture', 'poppinshakin']",Positive
"NiziU
2nd Single 
『Take a picture／Poppin’ Shakin’』
2021.4.7 Release

「Poppin’ Shakin’」 
2.20 Digital Release

MAYUKA📷

#NiziU #ニジュー #니쥬 
#MAYUKA #WithU 
#Take_a_picture
#Poppin_Shakin https://t.co/vQvfGNZtyk","['single', 'picturepoppin', 'releasepoppin', 'shakin', 'digital', 'withu', 'niziu', 'nd', 'shakin', 'release', 'mayuka', 'niziu', 'mayuka', 'takeapicture', 'poppinshakin']",Positive
"Meanwhile, inside the box, Schrödinger's cat plans its revenge. https://t.co/C9ZziU4cGC","['meanwhile', 'inside', 'box', 'schrdingers', 'plans', 'revenge']",Positive
Subpoena Kevin McCarthy,"['subpoena', 'kevin', 'mccarthy']",Negative
Subpoena Kevin McCarthy immediately,"['subpoena', 'kevin', 'mccarthy', 'immediately']",Positive
FKA cat. https://t.co/OUX4Q0ajOW,['fka'],Positive
1o semestre // 7o semestre https://t.co/OzmbK5zHmB,"['semestre', 'semestre']",Positive
"NiziU
2nd Single 
『Take a picture／Poppin’ Shakin’』
2021.4.7 Release

「Poppin’ Shakin’」 
2.20 Digital Release

MIIHI📷

#NiziU #ニジュー #니쥬 
#MIIHI #WithU 
#Take_a_picture
#Poppin_Shakin https://t.co/camUC2gyJ3","['single', 'picturepoppin', 'releasepoppin', 'shakin', 'digital', 'withu', 'niziu', 'nd', 'shakin', 'release', 'miihi', 'niziu', 'miihi', 'takeapicture', 'poppinshakin']",Positive
lancei 🍍🔥 https://t.co/F2KNOJ0d3d,['lancei'],Positive
Lady Dimitrescu https://t.co/CyiG2Cu0xv,"['lady', 'dimitrescu']",Positive
cu cu cu cu caralho porra,"['caralho', 'porra']",Positive
Uzi Universe 😳🔥,"['uzi', 'universe']",Positive
"Anti-capitalism visualized. (2021, technicolor.) https://t.co/zqhfjWYzm5","['anticapitalism', 'visualized', 'technicolor']",Positive
"⏪ Gheorghe Hagi &amp; Roberto Carlos...

#UCL | @GalatasaraySK https://t.co/EBFryQq4Rv","['gheorghe', 'hagi', 'amp', 'roberto', 'galatasaraysk', 'carlos', 'ucl']",Negative
"Artwork de l'artiste chinois, Jianhao Chen. https://t.co/MUSy8DsCbX","['artwork', 'lartiste', 'chinois', 'jianhao', 'chen']",Positive
Feral February https://t.co/ogaox4jyLM,"['feral', 'february']",Positive
o fiuk exala essa energia aqui https://t.co/XmvmnysIVs,"['fiuk', 'exala', 'energia', 'aqui']",Positive
mini sculpture https://t.co/W5kUYgjZK1,"['mini', 'sculpture']",Positive
latest sculpture https://t.co/sVXehtCHiL,"['latest', 'sculpture']",Positive
the ultimate male manipulator https://t.co/jWcuoP0orm,"['ultimate', 'male', 'manipulator']",Positive
FERAL FEBRUARY,"['feral', 'february']",Negative
gato de schrödinger https://t.co/3Ol2lT814A,"['gato', 'schrdinger']",Positive
Marjorie Taylor Greene is a crisis actor,"['marjorie', 'taylor', 'greene', 'crisis', 'actor']",Negative
🆘 O FIUK MANDOU A JULIETTE DESENCANAR 🆘,"['fiuk', 'mandou', 'juliette', 'desencanar']",Negative
AberturadeFatequedeveriatersidoaprovada.mp4 ✨🧚‍♀🍑 https://t.co/XwfUTLLaSF,['aberturadefatequedeveriatersidoaprovadamp'],Positive
cu de pombo😍😍😍😍😍😍😍 https://t.co/urMECALxi7,['pombo'],Positive
O Pennywise com o Richie https://t.co/rX1jT8s2Xx,"['pennywise', 'richie']",Positive
SDNY subpoenaed Trump's inaugural Committee financial records today.😃😁😁😁😁😁😁😁,"['sdny', 'subpoenaed', 'trumps', 'inaugural', 'committee', 'financial', 'records', 'today']",Negative
Swarovski crystal dress by Ludovic de Saint Sernin https://t.co/H6O1Sbd5Kg,"['swarovski', 'crystal', 'dress', 'ludovic', 'saint', 'sernin']",Positive
"Here we go, Mesut. 🤝🟡🔵

Özil joins Fenerbahçe on a permanent deal, tomorrow morning he’ll sign his contract. Confirmed. 🇹🇷🛩 https://t.co/439rkOZ2lX","['go', 'mesut', 'joins', 'fenerbahe', 'permanent', 'deal', 'tomorrow', 'morning', 'hell', 'sign', 'contract', 'confirmed', 'zil']",Positive
Easy iridescent fabric tutorial 🌈 https://t.co/vKeTg6fXKi,"['easy', 'iridescent', 'fabric', 'tutorial']",Positive
"America or Ted Cruz.
America or Josh Hawley. 
America or Kevin McCarthy.","['america', 'ted', 'josh', 'hawley', 'kevin', 'mccarthy', 'cruz', 'america', 'america']",Negative
"Ganyu ‧ Plenilune Gaze

Secretary, Yuehai Pavilion

#GenshinImpact #Ganyu https://t.co/wO1tZzZr37","['ganyu', 'plenilune', 'yuehai', 'ganyu', 'gaze', 'secretary', 'pavilion', 'genshinimpact']",Positive
buibui and rm 🥺 https://t.co/fGd9RvwEVC,"['buibui', 'rm']",Positive
BIOPHILIC INTERIOR IS ELITE. https://t.co/BmE6a4An9c,"['biophilic', 'interior', 'elite']",Positive
AAAA jsbsbsbsbs https://t.co/YFPoukcw16,"['aaaa', 'jsbsbsbsbs']",Positive
J Balvin’s Japanese inspired home in Colombia. Divine. https://t.co/ucZ5CP7sU4,"['balvins', 'japanese', 'inspired', 'home', 'colombia', 'divine']",Positive
"🚨SCH x FREEZE CORLEONE

Un featuring a été enregistré. https://t.co/mWArHkGK8C","['sch', 'x', 'freeze', 'featuring', 'enregistr', 'corleone']",Positive
RÉGIS RÖSING o profeta https://t.co/Ci9krmNlFk,"['rgis', 'rsing', 'profeta']",Positive
"Aphaneramma, a marine temnospondyl amphibian https://t.co/6pVn92Js84","['aphaneramma', 'marine', 'temnospondyl', 'amphibian']",Positive
MAJOR S/O KEVIN STEFANSKI! #Browns,"['major', 'kevin', 'stefanski', 'browns']",Negative
Pacifica Northwest https://t.co/1dy5LviBqH,"['pacifica', 'northwest']",Positive
ALELUIA ARREPIEI AMÉM JOJO,"['aleluia', 'arrepiei', 'amm', 'jojo']",Positive
skincare de bucetada na cara,"['skincare', 'bucetada']",Negative
armé el arbolito kdjsk una depresión https://t.co/vcZ2XJnhEA,"['arm', 'arbolito', 'kdjsk', 'depresin']",Positive
dq ryfgri https://t.co/hBPAVXWiZw,"['dq', 'ryfgri']",Positive
a adaptação flora das winxs  ????? vai tomar no cu Netflix https://t.co/k2emRN9xGJ,"['adaptao', 'flora', 'winxs', 'tomar', 'netflix']",Positive
Are we ....friends???  (´;ω;｀) https://t.co/Zn04IPJsJR,['friends'],Positive
LAERTE https://t.co/2Ik63ocEta,['laerte'],Positive
Maia Estianty (2006): https://t.co/MhgbDAtvsR,"['maia', 'estianty']",Positive
GENRE LUI https://t.co/fbwRytYiYG https://t.co/cA5kXJMGHC,['genre'],Positive
irene and seulgi in naughty: https://t.co/K5A8u7u3x9,"['irene', 'seulgi', 'naughty']",Positive
D E J A V U.  ¯\_(ツ)_/¯ https://t.co/4mI53fIdMc,[],Negative
"Torre de Tianjin, China 🇨🇳 https://t.co/lqyuKGFYuY","['torre', 'tianjin', 'china']",Positive
s/o the professor utonium 💖 https://t.co/l75yDkNhG2,"['professor', 'utonium']",Positive
"protestantism: pope no

catholicism: https://t.co/D2gX6ZcGPK","['protestantism', 'pope', 'catholicism']",Positive
Statement for @TeamTrump on Pennsylvania ruling. https://t.co/Oedzlav8aW,"['statement', 'teamtrump', 'pennsylvania', 'ruling']",Positive
Barcelona are 10th in La Liga 😬 https://t.co/P2txKMBCcO,"['barcelona', 'th', 'liga']",Positive
"Dinosaurs are extinct

ⓘ  𝗧𝗵𝗶𝘀 𝗰𝗹𝗮𝗶𝗺 𝗶𝘀 𝗱𝗶𝘀𝗽𝘂𝘁𝗲𝗱  𝗯𝘆 𝗯𝗶𝗿𝗱𝘀","['dinosaurs', 'extinct']",Negative
"Oxford 90%
Pfizer 91%
Sputnik 92%
Moderna 94,5%
Lisoform campos de lavanda 99,99%","['oxford', 'sputnik', 'lisoform', 'campos', 'lavanda', 'pfizer', 'moderna']",Negative
playboi carti and iggy azalea in 2009 https://t.co/x0qJ0j6EBW,"['playboi', 'carti', 'iggy', 'azalea']",Positive
khddiaduaoxcaofahoiyata https://t.co/jI84WKH0O6,['khddiaduaoxcaofahoiyata'],Positive
"Scorpion kick! 🦂

Valentino Lazaro with a FIFA Puskás Award contender! 

Sensational improvisation! 🤩 https://t.co/mJnHQ1bqNH","['scorpion', 'kick', 'lazaro', 'fifa', 'pusks', 'award', 'contender', 'improvisation', 'valentino', 'sensational']",Positive
ctrl alt delete,"['ctrl', 'delete']",Negative
georgia &amp; pennsylvania &amp; nevada &amp; arizona this morning https://t.co/JSlsULPh26,"['georgia', 'amp', 'pennsylvania', 'amp', 'nevada', 'amp', 'arizona', 'morning']",Positive
VICTORY for President @realDonaldTrump in PENNSYLVANIA ‼️,"['victory', 'president', 'realdonaldtrump', 'pennsylvania']",Positive
Activate. Navigate. Communicate.,"['activate', 'navigate', 'communicate']",Positive
Desuribizate. https://t.co/hNlCORCSYR,['desuribizate'],Negative
Adele's Monologue! ❤️ https://t.co/YvfwiCN6Fs,"['adeles', 'monologue']",Positive
TZUYU,['tzuyu'],Positive
RFUCIDJWHRNBGLEB https://t.co/2jBldOS37A https://t.co/fDVMc3Syve,['rfucidjwhrnbgleb'],Positive
Rudolph Giuliani is a traitor.,"['rudolph', 'giuliani', 'traitor']",Negative
"NiziU 
Debut Single『Step and a step』
2020.12.2 Release

💕AYAKA💕

#NiziU #ニジュー #AYAKA #WithU
#Stepandastep https://t.co/aDYwN4iHae","['niziu', 'singlestep', 'releaseayakaniziu', 'ayaka', 'debut', 'step', 'withu', 'stepandastep']",Positive
"NiziU 
Debut Single『Step and a step』
2020.12.2 Release

💕MAYUKA💕

#NiziU #ニジュー #MAYUKA #WithU
#Stepandastep https://t.co/h5kvgyEN9Y","['niziu', 'singlestep', 'releasemayukaniziu', 'mayuka', 'debut', 'step', 'withu', 'stepandastep']",Positive
"NiziU 
Debut Single『Step and a step』
2020.12.2 Release

💕MIIHI💕

#NiziU #ニジュー #MIIHI #WithU
#Stepandastep https://t.co/Nvl6B44V6Q","['niziu', 'singlestep', 'releasemiihiniziu', 'miihi', 'debut', 'step', 'withu', 'stepandastep']",Positive
Nigerian police fire tear gas at protest against police brutality in capital Abuja https://t.co/L54k5fLC5s,"['nigerian', 'police', 'fire', 'tear', 'gas', 'protest', 'police', 'brutality', 'capital', 'abuja']",Positive
Nancy Pelosi is a strategic and political genius.,"['nancy', 'pelosi', 'strategic', 'political', 'genius']",Positive
Republic Media Network's Editor-in-Chief Arnab Goswami's statement https://t.co/axhbJZ47eA,"['republic', 'media', 'networks', 'editorinchief', 'arnab', 'goswamis', 'statement']",Negative
"Coscu, Coscu y Oscu https://t.co/3UU5VVKgsN","['coscu', 'coscu', 'oscu']",Positive
o gato de schrödinger ta meio diferente https://t.co/9eVP83KV5b,"['gato', 'schrdinger', 'meio', 'diferente']",Positive
"Severe Acute Respiratory Syndrome Coronavirus 2 
(""SARS-CoV-2"") https://t.co/nTLGUam7A0","['severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sarscov']",Positive
🔥🔥🔥🔥 💃 Crash Bandicoot + Carreta Furacão = Crasheta Furacão. The new member of the band is the nuttiest of ‘em all. 🤪 https://t.co/BjTqSGG8rm,"['crash', 'bandicoot', 'carreta', 'furaco', 'crasheta', 'furaco', 'new', 'member', 'band', 'nuttiest']",Positive
"“apoie a cena local”

a cena local: https://t.co/EJA8jTEiSv","['apoie', 'cena', 'cena', 'local', 'local']",Positive
"'THE ALBUM' ROSÉ Concept Teaser Video

#BLACKPINK #블랙핑크 #ROSÉ #로제 #1stFULLALBUM #THEALBUM #ConceptTeaserVideo #20201002_12amEST #20201002_1pmKST #Release #YG https://t.co/SSbDYncDzF","['album', 'ros', 'concept', 'teaser', 'ros', 'stfullalbum', 'thealbum', 'conceptteaservideo', 'amest', 'pmkst', 'release', 'yg', 'video', 'blackpink']",Positive
Coloca a urna na praia. https://t.co/xX81m94TOy,"['coloca', 'urna', 'praia']",Positive
"‘THE ALBUM’ ROSÉ TEASER POSTER #2

#BLACKPINK #블랙핑크 #ROSÉ #로제 #1stFULLALBUM #THEALBUM #TeaserPoster #20201002_12amEST #20201002_1pmKST #Release #YG https://t.co/7rQEPPYN6X","['album', 'ros', 'teaser', 'poster', 'ros', 'stfullalbum', 'thealbum', 'teaserposter', 'amest', 'pmkst', 'release', 'yg', 'blackpink']",Positive
"‘THE ALBUM’ ROSÉ TEASER POSTER #1

#BLACKPINK #블랙핑크 #ROSÉ #로제 #1stFULLALBUM #THEALBUM #TeaserPoster #20201002_12amEST #20201002_1pmKST #Release #YG https://t.co/tDrfvBl07s","['album', 'ros', 'teaser', 'poster', 'ros', 'stfullalbum', 'thealbum', 'teaserposter', 'amest', 'pmkst', 'release', 'yg', 'blackpink']",Positive
Draco Malfoy // Jorge Cavaliere https://t.co/1QJwiwuK3Y,"['draco', 'malfoy', 'jorge', 'cavaliere']",Positive
Menoziin desenrolou 🤩🔥🇧🇷🔑🚀🥳🥳 https://t.co/4bRDf2rbnB,"['menoziin', 'desenrolou']",Positive
"Sungjin’s original “Afraid” guide. Hits different

https://t.co/v4wcW4OiZc","['sungjins', 'original', 'afraid', 'guide', 'hits', 'different']",Positive
Alexa Demie for Dora Teymur https://t.co/I2m9BdRTQK,"['alexa', 'demie', 'dora', 'teymur']",Positive
"Sorry guys, I put a shark here.(´;ω;`)
#gawrt #inART https://t.co/f3kgQiHsVJ","['sorry', 'guys', 'put', 'shark', 'inart', 'gawrt']",Negative
Molde da Chain nova 🤩 https://t.co/TwRwAfzzmj,"['molde', 'chain', 'nova']",Positive
Park Bogum cutie 😭 https://t.co/qoci3fHHSe,"['park', 'bogum', 'cutie']",Positive
"(L) Soviet satire of US capitalism in 1947
(R) Actual US capitalism in 2020 https://t.co/KJ4w4C4X1g","['soviet', 'satire', 'us', 'capitalism', 'actual', 'us', 'capitalism', 'r']",Negative
A rare Colorized picture of Frank Kafka https://t.co/BZIsoaflKl,"['rare', 'colorized', 'picture', 'frank', 'kafka']",Positive
"Trump boat parade in Pensacola Florida! #KeepAmericaGreat 
🇺🇸🇺🇸🇺🇸
 https://t.co/3UjOJNPIcC","['trump', 'boat', 'parade', 'pensacola', 'florida', 'keepamericagreat']",Positive
"🇫🇷:""Covid-19""
🇩🇪:""Covid-19""
🇮🇹:""Covid-19""
🇨🇳:""Covid-19""
Messi:""El viru este de mierda"" https://t.co/Gk3TA4UYME","['viru', 'mierda', 'covid', 'covid', 'covid', 'covid', 'messiel']",Positive
"Iran, please spare Navi’s Afkarai 🙏🏻 #SaveNavid https://t.co/HMeZA1yFup","['iran', 'please', 'spare', 'navis', 'afkarai', 'savenavid']",Positive
Capitalism capitalizing https://t.co/ah0HVxAY3K,"['capitalism', 'capitalizing']",Negative
"Hola Webonautas y ARMY! Otro promo para Dynamite de BTS. Espero les guste ajiuk, ajiuk, ajiuk! https://t.co/PvmkZhUIqI","['hola', 'webonautas', 'army', 'promo', 'dynamite', 'bts', 'espero', 'guste', 'ajiuk', 'ajiuk', 'ajiuk']",Positive
A statement from our president Masai Ujiri. https://t.co/ykekTq53XM,"['statement', 'president', 'masai', 'ujiri']",Positive
cute smol potat🍠 https://t.co/iFAqOFO1T0,"['cute', 'smol', 'potat']",Positive
alonE losHme etniV e rêTs de robmetSe https://t.co/j7i9ID1UIj,"['alone', 'loshme', 'etniv', 'rts', 'robmetse']",Positive
"+ Kaç yașındasın?
- Eșarpta 25, șalda 20, nüfusta19, evde 9","['ka', 'earpta', 'alda', 'nfusta', 'evde', 'yandasn']",Positive
🔥José Ernesto Sosa Fenerbahçe’de..,"['ernesto', 'sosa', 'fenerbahede']",Positive
"Nadie:
Marca de ropa: remera BROOKLYN","['ropa', 'remera', 'brooklyn', 'nadie', 'marca']",Negative
o gato de schrödinger https://t.co/jshNwb3giF,"['gato', 'schrdinger']",Positive
Prepare. Execute. Vanish. https://t.co/0euAyY1Vcf,"['prepare', 'execute', 'vanish']",Negative
DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT EDATE DONT,"['dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont', 'edate', 'dont']",Negative
Ghibli Nature 🌿 https://t.co/EhQrX1pPkh,"['ghibli', 'nature']",Positive
🐉 Ryusei 🔥🔥🔥 https://t.co/yd7xuBsDDX,['ryusei'],Positive
We love an Alaïa reference 🖤 https://t.co/cMi1Xzi4OE,"['love', 'alaa', 'reference']",Positive
skincare de bucetada na cara,"['skincare', 'bucetada']",Negative
Coronavirus timeline https://t.co/uMQmw8BWgq,"['coronavirus', 'timeline']",Positive
fka twigs as asuka langley soryu. powerful. https://t.co/y3b1wJ3v1I,"['fka', 'twigs', 'asuka', 'langley', 'soryu', 'powerful']",Positive
white ferrari - frank ocean https://t.co/ndKlHpknoc,"['white', 'ferrari', 'frank', 'ocean']",Positive
Chotronette Aurora Boreali and Celestial gowns https://t.co/c1l8krA7yo,"['chotronette', 'aurora', 'boreali', 'andcelestial', 'gowns']",Positive
ITS A WRAPNSNJSBSBSN https://t.co/l6seP5K0ji,['wrapnsnjsbsbsn'],Positive
Kiyohime https://t.co/Fb8K1kZd9Z,['kiyohime'],Positive
"Population of Florida:
21,477,737 (2019 est.)

Population of South Korea:
51,709,098 (2019 est.) https://t.co/wAy2oeAHef","['population', 'south', 'florida', 'population', 'korea']",Positive
neapolitan 🍨 https://t.co/us9g2Wjmcu,['neapolitan'],Positive
RIP Mr Nurmagomedov 😔 https://t.co/0pYVkZo5li,"['rip', 'mr', 'nurmagomedov']",Positive
Al-ḥamdu lillāh ça a fonctionné mes frères https://t.co/yAxVfaILzZ,"['alamdu', 'lillh', 'fonctionn', 'frres']",Positive
America is a Confederate monument,"['america', 'confederate', 'monument']",Positive
Kim Seokjin's side profile ; a thread https://t.co/AaxlxKH8Qe,"['seokjins', 'side', 'profile', 'thread']",Positive
"🌈NiziU Pre-Debut Digital Mini Album
『Make you happy』🌈

🌟2020.06.30 Release
🌟2020.07.01 Global Release　

＃NiziU https://t.co/9rFBKSvmL7","['niziu', 'predebut', 'digital', 'mini', 'release', 'global', 'album', 'make', 'happy', 'release', 'niziu']",Positive
"[#화사] 

1st Mini Album [María] 
Image Teaser 05

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album #María https://t.co/vK6m0E0jAN","['mini', 'album', 'teaser', 'pm', 'stminialbum', 'st', 'image', 'release', 'hwasa']",Positive
"[#화사] 

1st Mini Album [María] 
Image Teaser 04

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album 
#María #200626_12PM✌🏻 https://t.co/C2zYmbMlXx","['mini', 'album', 'teaser', 'pm', 'stminialbum', 'pm', 'st', 'image', 'release', 'hwasa']",Positive
"[#화사] 

1st Mini Album [María] 
Image Teaser 03

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album #María https://t.co/npWcWBTwKi","['mini', 'album', 'teaser', 'pm', 'stminialbum', 'st', 'image', 'release', 'hwasa']",Positive
"[#화사] 

1st Mini Album [María] 
Track List

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album 
#María #200622_12PM✌🏻 https://t.co/Gp4lzLShsk","['mini', 'album', 'list', 'pm', 'stminialbum', 'pm', 'st', 'track', 'release', 'hwasa']",Positive
Le public de Wejdene que des petits mskina 😭 https://t.co/yqAmJzuwJ3,"['public', 'wejdene', 'petits', 'mskina']",Positive
Au naturale... https://t.co/L7QnUKQog5,['naturale'],Positive
"[#화사] 

1st Mini Album [María] 
Image Teaser 02

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album #María https://t.co/WJ2iW5Z4Cx","['mini', 'album', 'teaser', 'pm', 'stminialbum', 'st', 'image', 'release', 'hwasa']",Positive
"[#화사] 

1st Mini Album [María] 
Image Teaser 01

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album 
#María #200618_12PM✌🏻 https://t.co/ap2oaO79hO","['mini', 'album', 'teaser', 'pm', 'stminialbum', 'pm', 'st', 'image', 'release', 'hwasa']",Positive
"[#화사] 

1st Mini Album [María] 
Intro : Nobody else

🔗 https://t.co/8cHAxOTxeZ

2020.06.29 6PM RELEASE✔

#HwaSa #1st_Mini_Album #María https://t.co/mc1IhY9ZQu","['mini', 'album', 'nobody', 'pm', 'stminialbum', 'st', 'intro', 'else', 'release', 'hwasa']",Positive
Krypto o supercão https://t.co/MUCDoAc1tt,"['krypto', 'superco']",Positive
"SEULGI's little Monster 🎨

#RedVelvet_IRENE_SEULGI #레드벨벳_아이린_슬기 #IRENE #아이린 #SEULGI #슬기 #RedVelvet #레드벨벳 #Monster #슬기_몬스터_로딩중 https://t.co/oMbJaR3l6v","['seulgis', 'little', 'monster', 'irene', 'seulgi', 'redvelvet', 'monster', 'redvelvetireneseulgi']",Positive
"Sabrina Ionescu with the Bryant family ❤️
(via tiktok/sabrina_ionescu20) https://t.co/MzL5jD9DIS","['sabrina', 'ionescu', 'bryant', 'family', 'tiktoksabrinaionescu', 'via']",Positive
Brand new Lamborghini 🖕🏾 a Cop Car #1 @DaBabyDaBaby,"['brand', 'new', 'lamborghini', 'cop', 'car', 'dababydababy']",Positive
avergüénzate d ser kidd keo https://t.co/4UFv2xKwEB,"['avergnzate', 'ser', 'kidd', 'keo']",Positive
Remains of confederate monument in Birmingham https://t.co/OWe6fRSJnV,"['remains', 'confederate', 'monument', 'birmingham']",Positive
Brand new Lamborghini 🖕🏾a COP car.,"['brand', 'new', 'lamborghini', 'cop', 'car']",Positive
"CUUUUUU

CUUUUUUUUUUUUUUUUU","['cuuuuuu', 'cuuuuuuuuuuuuuuuuu']",Negative
"Azula, Mai and Ty Lee https://t.co/LsCpw2gacL","['azula', 'ty', 'lee']",Positive
DAECHWITA DAECHWITA https://t.co/gqxi3VwHBn,"['daechwita', 'daechwita']",Positive
CAPTAIN SAMERICA AND CAPTAIN AMERICA ⭐️ https://t.co/P98gvLkuZW https://t.co/MOrYwBFDds,"['captain', 'samerica', 'captain', 'america']",Positive
Daechwita movie posters #AGUSTD2 @BTS_twt https://t.co/pHoWcdnCf1,"['daechwita', 'movie', 'posters', 'agustd', 'btstwt']",Positive
"daechwita, cinematography: https://t.co/skAeA7TqeB","['daechwita', 'cinematography']",Positive
essa cena de grey's anatomy- https://t.co/vhx2tbHa8N,"['cena', 'greys', 'anatomy']",Positive
RJ punching Julius in practice &gt;&gt;&gt; https://t.co/MWD2dgLZgV,"['rj', 'punching', 'julius', 'practice', 'gtgtgt']",Negative
THE WAY I SCREAMMEDEHDHSDHFHSFSHDFSH https://t.co/pKNgr2Agld,"['way', 'screammedehdhsdhfhsfshdfsh']",Positive
"Fired by Trump:

May 15, 2020
Steve Linick, State Department Inspector General 

May 1, 2020
Christi Grimm, HHS Inspector General 

April 7, 2020
Glenn Fine, Defense Department Inspector General  

April 3, 2020
Michael Atkinson , Intelligence Community Inspector General","['fired', 'linick', 'state', 'department', 'inspector', 'general', 'grimm', 'hhs', 'inspector', 'general', 'fine', 'defense', 'department', 'inspector', 'general', 'atkinson', 'intelligence', 'community', 'inspector', 'general', 'trump', 'may', 'steve', 'may', 'christi', 'april', 'glenn', 'april', 'michael']",Positive
cheese + samgyeopsal 🤤🤤 https://t.co/5CttcUqmed,"['cheese', 'samgyeopsal']",Positive
nadine lustre &amp; rei germar: fashion icons https://t.co/80qVe6CjVD,"['nadine', 'lustre', 'amp', 'rei', 'germar', 'fashion', 'icons']",Positive
celeste 02 https://t.co/tJbNsm6Pjr,['celeste'],Positive
drake... cade a lava? https://t.co/R9ObUcvWx8,"['drake', 'cade', 'lava']",Positive
Pastor o Bistec?,"['pastor', 'bistec']",Negative
úrsula corberó appreciation post https://t.co/lBuTqzAaln,"['rsula', 'corber', 'appreciation', 'post']",Positive
Georgia Amsale SS18 https://t.co/On5qLApkAn,"['georgia', 'amsale', 'ss']",Positive
aleluia arrepiei https://t.co/nmbeVXvDCw,"['aleluia', 'arrepiei']",Positive
"⠀IU Digital Single
&lt;에잇(Prod. &amp; Feat. SUGA of BTS)&gt;
Moving Teaser
⠀
#IUxSUGA #아이유 #eight #에잇 https://t.co/pwfVrYtNjs","['iu', 'digital', 'amp', 'feat', 'suga', 'teaseriuxsuga', 'eight', 'single', 'ltprod', 'btsgt', 'moving']",Positive
"IU Digital Single
&lt;에잇(Prod. &amp; Feat. SUGA of BTS)&gt;
Teaser Image 2

#IUxSUGA #아이유 #eight #에잇 https://t.co/DNBCb5K8ts","['iu', 'digital', 'amp', 'feat', 'suga', 'image', 'eight', 'single', 'ltprod', 'btsgt', 'teaser', 'iuxsuga']",Positive
@NotLaja @reeeees__ “Central vacuum” est 2004 https://t.co/vxkabNw9wx,"['notlaja', 'reeeees', 'central', 'vacuum']",Negative
2 basura in 1 frame https://t.co/eboV18QqVn,"['basura', 'frame']",Positive
This Tweet from @tinyatsumu has been withheld in response to a report from the copyright holder. Learn more.,"['tweet', 'tinyatsumu', 'withheld', 'response', 'report', 'copyright', 'holder', 'learn']",Negative
sartorial popinjay https://t.co/JDbf6dOvrC,"['sartorial', 'popinjay']",Positive
"""O cara insuportável"", Berthold Woltze, 1874 https://t.co/v8lU2lbd7l","['insuportvel', 'berthold', 'woltze']",Positive
The Ghibli Alphabet 📚 https://t.co/gyH9mR584O,"['ghibli', 'alphabet']",Positive
Babu ❤️ Manu ❤️ desculpa Mari 🌸,"['babu', 'manu', 'desculpa', 'mari']",Positive
"De crente/ a sapatao 

aleluia arrepiei https://t.co/ewlu52e5cm","['crente', 'sapatao', 'arrepiei', 'aleluia']",Positive
