content,new,sentiment
kookie meets jungkook https://t.co/xkKgzGn2pX,"['kookie', 'meets', 'jungkook']",Positive
blondie 👱🏾‍♂️ https://t.co/DScC8kCNAv,['blondie'],Positive
bonnie                          bad bonnie https://t.co/FozHEb6cxL,"['bonnie', 'bad', 'bonnie']",Negative
ONVRES https://t.co/c4ScUTlSo2,['onvres'],Positive
"201125 / 7:45AM KST
🐿 
My tears are ddoleuleuk &lt;tears falling sound effect&gt; 💧

@BTS_twt https://t.co/6vaaovjlwq","['tears', 'ddoleuleuk', 'lttears', 'falling', 'sound', 'effectgt', 'kst', 'btstwt']",Positive
Stock market ≠ economy https://t.co/hEEkzlwoI4,"['stock', 'market', 'economy']",Positive
WOOP!,['woop'],Positive
deluxe? https://t.co/8A9h4n5cfI,['deluxe'],Positive
Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0,"['landing', 'vandenberg', 'afb', 'california']",Positive
"Your 2020 Golden Boy Award Winner:

⭐️ ERRRRRLIIINNNGG HAAAALAAND ⭐️ https://t.co/hphdKojUtd","['golden', 'boy', 'award', 'errrrrliiinnngg', 'haaaalaand', 'winner']",Positive
Deluxe ...🥺🔥 https://t.co/127Rmm4UZv,['deluxe'],Positive
Deluxe ✨ https://t.co/SfZ07uvVEq,['deluxe'],Positive
HAPPYPLACEHAPPYPLACETURFMOORHAPPYPLACEHAPPYPLACETURFMOOR,['happyplacehappyplaceturfmoorhappyplacehappyplaceturfmoor'],Negative
"KD and Kyrie: “WE OPEN!!!”

Harden:  https://t.co/wtLZGrjpwN","['kd', 'kyrie', 'open', 'harden']",Positive
makeup looks by posvoemu https://t.co/7Xmx01sp6R,"['makeup', 'looks', 'posvoemu']",Positive
Balkan roots https://t.co/D94b8sK85Y,"['balkan', 'roots']",Positive
blondie https://t.co/OpqO0BJS3h,['blondie'],Positive
Vincent van Gogh https://t.co/mjEqOX9zsv,"['vincent', 'gogh']",Positive
LETSGEDDIT 🤍 https://t.co/DPEeKQNPwz,['letsgeddit'],Positive
"WATERMELON PUNT 🍉

Johnny Hekker is a legend.

(via @thecheckdown)
https://t.co/zCcvbi39Qe","['watermelon', 'punt', 'hekker', 'thecheckdown', 'johnny', 'legend', 'via']",Positive
Adele on SNL https://t.co/1wW2rGRuIR,"['adele', 'snl']",Positive
kween tingz https://t.co/AFlLcksoMy,"['kween', 'tingz']",Negative
Onvres https://t.co/3yfc5qI2NS,['onvres'],Positive
Lonely on SNL https://t.co/nI98uULSd8,"['lonely', 'snl']",Positive
Holy on SNL https://t.co/XLU9Ao4dOR,"['holy', 'snl']",Positive
Jasmine ⟢ Rapunzel https://t.co/avg2EYwhI4,"['jasmine', 'rapunzel']",Positive
Legend. #GreysAnatomy | 📷 BokHee An https://t.co/OKUKW61mtf,"['legend', 'greysanatomy', 'bokhee']",Positive
Kween tingz https://t.co/NOF5fzle7y,"['kween', 'tingz']",Negative
Snoop DOG https://t.co/kvfhpZ6s22,['snoop'],Positive
"the proudest babysitter i ever did see
(woofwooftv IG) https://t.co/83A8C4TghO","['proudest', 'babysitter', 'ever', 'ig', 'see', 'woofwooftv']",Positive
SNOOP ON IG https://t.co/mFoUTuOfEe,"['snoop', 'ig']",Positive
dezoitei 😋 https://t.co/wWd01zJaBr,['dezoitei'],Positive
forgot to switch accounts JDJFJEJFJFJ https://t.co/POBWqExWkl,"['forgot', 'switch', 'accounts', 'jdjfjejfjfj']",Negative
SPRASH DRAGDICOOT https://t.co/0hg1vtQ59o,"['sprash', 'dragdicoot']",Negative
RIP Eddie Van Halen  https://t.co/OzywXN7Vjm,"['rip', 'eddie', 'halen']",Negative
....BNG in Franschhoek! 💐❤ https://t.co/7XzYFZ5T5E,"['bng', 'franschhoek']",Positive
moe sleeve..... https://t.co/1DZVNtSAD3,"['moe', 'sleeve']",Positive
“Ginger and Vanillaa” https://t.co/Mgy8AaP3ee,"['ginger', 'vanillaa']",Positive
Stop bully pakmen https://t.co/CRW0ngsFGf,"['stop', 'bully', 'pakmen']",Positive
Amsterdam https://t.co/tCXQZc545o,['amsterdam'],Positive
Ready fo the derby. 👊 @GalatasaraySK 👊vs Fenerbahçe https://t.co/2GFRUteXQc,"['ready', 'fo', 'derby', 'galatasaraysk', 'vs', 'fenerbahe']",Positive
SuperTeam😁🏆 #SuperCup,"['superteam', 'supercup']",Negative
nineteen ♎️ https://t.co/N4IOfvf8n5,['nineteen'],Positive
OMG ANG CUTE NI ZOZO!! 😍 https://t.co/unxzpwwh6F,"['omg', 'ang', 'cute', 'zozo']",Positive
Van Helsing’ Draculas Bride’s (2004)• https://t.co/S2pRjBvwq4,"['helsing', 'draculas', 'brides']",Positive
#EMMY WINNER. ZENDAYA. @euphoriaHBO https://t.co/v18M0Q5KVR,"['emmy', 'winner', 'zendaya', 'euphoriahbo']",Positive
Vincent van Gogh https://t.co/C980dCG0FW,"['vincent', 'gogh']",Positive
"TikTok: https://t.co/mnvZ6W5gGB
Weverse: https://t.co/mxrPgfgjTh","['tiktok', 'weverse']",Negative
HELPPPPP MY LUNGSSJDJJD ARMYS ARE SO SJSSNSJSJSJSSJSSNS https://t.co/1HkWwM9PMr,"['helppppp', 'lungssjdjjd', 'armys', 'sjssnsjsjsjssjssns']",Negative
wigchapel https://t.co/ucz3gvzlPe,['wigchapel'],Negative
Jhené will eat queen tf up.... https://t.co/9JIgUY7Ncc,"['jhen', 'eat', 'queen', 'tf']",Positive
Alto minuto de Klan https://t.co/boiW37ozTM,"['alto', 'minuto', 'klan']",Positive
Ooin https://t.co/X27mmjQII6,['ooin'],Positive
YSL heels https://t.co/xgYgBiOghN,"['ysl', 'heels']",Positive
Put hands up 💛💙 pieeeeeeeeeeeeeeerre Van HOOIJDONK 👏👏👏👏👏⚽️ https://t.co/WTAuZX7hw2,"['put', 'hands', 'pieeeeeeeeeeeeeeerre', 'hooijdonk']",Positive
Jajajajajsbdjdjs https://t.co/qQ6hySQDCS,['jajajajajsbdjdjs'],Positive
"[#환웅]

✨200826 HWANWOONG DAY✨

#달의여름_환웅아_생일축하해
#TIGERWOOG_DAY https://t.co/wrZvsKSvgs","['hwanwoong', 'day', 'tigerwoogday']",Positive
Bron in dat mode 😳,"['bron', 'mode']",Negative
Vante in Red🍷✨[2020] https://t.co/dvCv5LnJIp,"['vante', 'red']",Positive
namkook best boys https://t.co/x7cdKmItez,"['namkook', 'best', 'boys']",Positive
vroom vroom merch: discuss,"['vroom', 'vroom', 'merch', 'discuss']",Negative
Witsel's helmet 😂 https://t.co/hRp1GPIUiO,"['witsels', 'helmet']",Positive
Olympic-worthy volleyball dig by Joel Embiid https://t.co/eRKB5YC0iM,"['olympicworthy', 'volleyball', 'joel', 'embiid']",Positive
Prototypes 🙉 https://t.co/4HDs2pqUF0,['prototypes'],Positive
Na we failed Jazmine Sullivan https://t.co/40i56WWKOH,"['failed', 'jazmine', 'sullivan']",Positive
VVD x NIKE 😎 https://t.co/1ktpMGAhqb,"['vvd', 'x', 'nike']",Positive
aowkaowk https://t.co/GHhdQWLTh9,['aowkaowk'],Positive
"Jhené: “I CANT WAIT TILL U COME OVER”

Me: START DET OVERRRRRR","['jhen', 'cant', 'wait', 'start', 'overrrrrr']",Negative
KKK pig https://t.co/SeyzKUTb4c,"['kkk', 'pig']",Negative
rooi.. 🦓 https://t.co/LRfnpFP8Jj,['rooi'],Positive
"no joke, like deze tweet en kijk naar het hartje.  #AlwaysProud","['joke', 'like', 'tweet', 'kijk', 'hartje', 'alwaysproud']",Positive
"Kevin De Bruyne🔥

https://t.co/4QGet8ZGvM","['kevin', 'bruyne']",Positive
Deluxe!!!!!!!!!!!!!! https://t.co/BRt5dcqwfD,['deluxe'],Positive
KATIE BILTOFT HEELS. https://t.co/nJHAoRGRAp,"['katie', 'biltoft', 'heels']",Positive
"🦉  Güncelleme: 

AHAHAHHAHAHAHAHHAHAHAHAHAHAHAHAAHAHHAHHAHHZKDNZIEJFJEJDJU3KSNNDMSKFJEUS

#TFFSüperLig https://t.co/Q4FiqaRpBV https://t.co/fvPUV95rUm","['gncelleme', 'ahahahhahahahahhahahahahahahahaahahhahhahhzkdnziejfjejdjuksnndmskfjeus', 'tffsperlig']",Positive
ghetto superstar✨ https://t.co/E73Oe5sreb,"['ghetto', 'superstar']",Positive
7/17 #CHILOMBO (deluxe) 🌋 https://t.co/4ZupGndOKL,"['chilombo', 'deluxe']",Positive
"Nobody:

Robin Van Persie in 2014: https://t.co/DKsQrJjCdG","['persie', 'nobody', 'robin']",Positive
BAHHAHAHAHHA JE PLEURE https://t.co/iyzioo5O3u,"['bahhahahahha', 'pleure']",Negative
BIGTOP BURGER: ZOMBURGER https://t.co/9g00BlBb9R,"['bigtop', 'burger', 'zomburger']",Positive
Disgusting defending from Van Dijk... https://t.co/iVRkR9gkQy,"['disgusting', 'defending', 'dijk']",Positive
Zonkey https://t.co/j71PH790oi,['zonkey'],Negative
Orang2 open-minded belom tentu open for discussion hahaha,"['orang', 'openminded', 'belom', 'open', 'discussion', 'hahaha']",Positive
Whbdwxhovwd owsvhvwskh https://t.co/FH4W2JMSHz,"['whbdwxhovwd', 'owsvhvwskh']",Negative
Congrats Tesla Team — U ROK!! https://t.co/lW7Ist98IY,"['congrats', 'tesla', 'team', 'rok']",Positive
Poor Eric https://t.co/uatolJRszF,"['poor', 'eric']",Positive
DELUXE SO SOON !!!!!!!!!!!!!!!!!!!!!!! https://t.co/IvWsyU4YZ2,"['deluxe', 'soon']",Positive
O FINAL SKWJSJOWSN MORRJ https://t.co/CVZuKNxltB,"['final', 'skwjsjowsn', 'morrj']",Positive
"B
E
N
G
H
Afghanistan bounties
Z
I","['bountieszi', 'b', 'g', 'afghanistan']",Positive
Het voelt goed om thuis te zijn!💚 https://t.co/5s3Yu1tsrD,"['voelt', 'goed', 'thuis']",Positive
JinMinKoo https://t.co/C9TqeXEwCN,['jinminkoo'],Negative
"🌍 BREAKING

ARJEN ROBBEN MAAKT COMEBACK BIJ FC GRONINGEN!💚

#Arjenvolgjehart
#laatonsweereensjuichen https://t.co/QHIkzbZojM","['robben', 'maakt', 'comeback', 'fc', 'breaking', 'arjen', 'groningen', 'arjenvolgjehart', 'laatonsweereensjuichen']",Positive
Hahahahah go on Jurgen https://t.co/JCrUklxo4T,"['hahahahah', 'go', 'jurgen']",Positive
"Jurgen Klopp @LFC Legend! 🏆

 https://t.co/rGbtq1YtNR","['jurgen', 'klopp', 'lfc', 'legend']",Positive
jajaj kevin de brownie https://t.co/KuYqqwOU4z,"['jajaj', 'kevin', 'brownie']",Positive
"HAHAHAHA KYOTIES!!!! 🤩

huhu zoe's smile tho 🥰 https://t.co/hQ2B2JT7Ef","['hahahaha', 'kyoties', 'zoes', 'smile', 'tho', 'huhu']",Positive
@ojozdegata_ “oh my god ....... you made more” PLEASJDKRKRT,"['ojozdegata', 'oh', 'god', 'made', 'pleasjdkrkrt']",Negative
Open roster spot? @KingJames 🤷‍♂️ https://t.co/1WxrL4XGfm,"['open', 'roster', 'spot', 'kingjames']",Positive
Haaland. 🙂 https://t.co/XRuANShHGq,['haaland'],Positive
"ahahahahahahhahahaagsgsfsygsy muazzam muazzam
https://t.co/1Jewwu6Fi5","['ahahahahahahhahahaagsgsfsygsy', 'muazzam', 'muazzam']",Positive
*rubs titty* 𝒸ℴ𝓂ℯ 𝒷ℯ 𝓂𝓎 𝓉ℯ𝒶𝒸𝒽ℯ𝓇,"['rubs', 'titty']",Negative
asgsjdkslaagsjks duolipa https://t.co/FwWr791k99,"['asgsjdkslaagsjks', 'duolipa']",Positive
Je quitte snap .. https://t.co/eYjQ9H940p,"['quitte', 'snap']",Positive
Vans https://t.co/QXEl8kb7Cq,['vans'],Positive
"Rottie blep

📸 sasharottie | IG https://t.co/nUo8aQccek","['rottie', 'sasharottie', 'ig', 'blep']",Positive
Stan Erwan Heussaff https://t.co/wXFk8V6m4R,"['stan', 'erwan', 'heussaff']",Positive
Katie hopdickhead suck ya mum,"['katie', 'hopdickhead', 'suck', 'mum']",Negative
Jamie Foxx speaks  https://t.co/Lfbhh0bYWI,"['jamie', 'foxx', 'speaks']",Positive
"Jin on Weverse 0527 

Dolswae 

*'돌쇠' (Dolswae) is one of the traditional Korean men's names https://t.co/XLpaZ7x4XZ","['jin', 'weverse', 'dolswae', 'traditional', 'korean', 'mens', 'names', 'dolswae']",Positive
Ppfftttt🤭🤭 https://t.co/59NTiqY9xz,['ppfftttt'],Positive
Omw to walmart https://t.co/cbhCqoYJCg,"['omw', 'walmart']",Positive
pink louis vuitton https://t.co/yiJGYwQo1N,"['pink', 'louis', 'vuitton']",Positive
Supertrump https://t.co/qwNVfWA8gk,['supertrump'],Positive
RIP Coach Sloan! ❤️ Legend!! https://t.co/hKeAReoqLV,"['rip', 'coach', 'sloan', 'legend']",Positive
🚨weewooweewoo #agustd2 https://t.co/5rsh0rorYC,"['weewooweewoo', 'agustd']",Positive
"Jinnie 🐹🎣
#btsfanart @BTS_twt #Seokjin https://t.co/mp5vgAeUxb","['jinnie', 'btstwt', 'seokjin', 'btsfanart']",Negative
keke palmer BODIED. https://t.co/moiKt4e283,"['keke', 'palmer', 'bodied']",Positive
HE NOT SLICKJDJFJFJD https://t.co/3j1zPTY5Ef,['slickjdjfjfjd'],Negative
kate biltoft heels https://t.co/WOqCO9N3Ta,"['kate', 'biltoft', 'heels']",Positive
Vans https://t.co/TFT3zFHRUY,['vans'],Positive
pastel louis vuitton bag https://t.co/CE8n6acB7d,"['pastel', 'louis', 'vuitton', 'bag']",Positive
nineteen❣️ https://t.co/E9al3RYHJ1,['nineteen'],Positive
louis vuitton platform heels https://t.co/o7PGVttUZx,"['louis', 'vuitton', 'platform', 'heels']",Positive
"Lauterbrunnen, Switzerland 🇨🇭 https://t.co/CO34jVgw9x","['lauterbrunnen', 'switzerland']",Positive
namkookers https://t.co/tRaN4gZ7v2,['namkookers'],Positive
TAEHYUNG IS SO FUNNY ISTGHSFJEJFJD https://t.co/2H2Z9SQwA5,"['taehyung', 'funny', 'istghsfjejfjd']",Positive
Vans https://t.co/OfTpKUZpm9,['vans'],Positive
"“Michael Jordan was the alpha, alpha. Period.”","['michael', 'jordan', 'alpha', 'alpha', 'period']",Negative
Van Gogh Museum in Amsterdam https://t.co/d4s5Hmgw2V,"['gogh', 'museum', 'amsterdam']",Positive
Doeloe 1 https://t.co/hxBBRPwNpM,['doeloe'],Positive
Tiger kween https://t.co/R4qrLVBNXr,"['tiger', 'kween']",Positive
"Dames en heren, de vicepremier van België! https://t.co/WyFqg2e8hY","['dames', 'heren', 'vicepremier', 'belgi']",Positive
Bestie 🐰🐥❤️ https://t.co/S8MCYAC5lt,['bestie'],Positive
Van gogh https://t.co/IasR94bewk,['gogh'],Positive
"Ronaldo scored 51 goals in 54 appearances for PSV Eindhoven. 👏

He was 18. 🤯 https://t.co/29FhGK4BAV","['ronaldo', 'scored', 'goals', 'appearances', 'psv', 'eindhoven']",Positive
GUYS SSJSJWJS I CNAT LSLSJPSL https://t.co/7Zzrg1oIDo,"['guys', 'ssjsjwjs', 'cnat', 'lslsjpsl']",Positive
ECQ Best Zoom Meeting goes to... https://t.co/tzRhhM5c16,"['ecq', 'best', 'zoom', 'meeting', 'goes']",Positive
ee er https://t.co/uskrPZfNkM,['ee'],Positive
THIS FCKING VIDEOOISBAHSBSNSZ https://t.co/vjAzSpowiL,"['fcking', 'videooisbahsbsnsz']",Negative
Vans https://t.co/viNuYkvKZS,['vans'],Positive
May 1st Deluxe https://t.co/u7eQkDaaTY,"['may', 'st', 'deluxe']",Positive
Vans https://t.co/nYVzUmwENE,['vans'],Positive
tiger bread x lurpak. cheers,"['tiger', 'bread', 'x', 'lurpak', 'cheers']",Positive
Vincent Van Gogh https://t.co/av5p8OjZvt,"['vincent', 'gogh']",Positive
"Amsterdam, Netherlands 

ig: een_wasbeer https://t.co/nvfFS1jTeI","['amsterdam', 'netherlands', 'eenwasbeer', 'ig']",Positive
JINᵏᵒᵒᵏ https://t.co/jOToA0sksN,['jin'],Positive
Vans https://t.co/9D7OnyDTPr,['vans'],Positive
"Kindergarten🌻
＃ACNH https://t.co/9zJcXE6qgj","['kindergarten', 'acnh']",Positive
Vans https://t.co/L3gerUCajX,['vans'],Positive
4vr . Lit,"['vr', 'lit']",Positive
woopsie 🤭 https://t.co/LHLcZ5eUAM,['woopsie'],Positive
Vans https://t.co/Lf2gJmfFci,['vans'],Positive
Vans https://t.co/P0DATVKiUP,['vans'],Positive
Vans https://t.co/SCIKAYSoib,['vans'],Positive
woop. https://t.co/quoUpTB2vi,['woop'],Positive
GT63 AMG 😍 https://t.co/QnJKgsR9is,"['gt', 'amg']",Positive
Vans https://t.co/pD1Iv83HyT,['vans'],Positive
Vans https://t.co/PKo5RLK34S,['vans'],Positive
Vans https://t.co/9mVkhj1T6L,['vans'],Positive
Vans https://t.co/vzi7fp3awB,['vans'],Positive
Zonin' https://t.co/pLWEI3kkOe,['zonin'],Negative
"Plop, plop &amp; Plop! 😂 https://t.co/v1aJTZxExU","['plop', 'plop', 'amp', 'plop']",Positive
Vans https://t.co/CUEutCkU4M,['vans'],Negative
"Edinburgh, Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿
via: iangblack https://t.co/hh6Y2IKox4","['edinburgh', 'scotland', 'iangblack', 'via']",Positive
"These were CLEAN 👀 🔥

(via zigzigzog/Instagram) https://t.co/1wUgbfKpoT","['clean', 'zigzigzoginstagram', 'via']",Positive
teef https://t.co/6c2kubR8qv,['teef'],Negative
pink louis vuitton bag https://t.co/lMHCtnFpce,"['pink', 'louis', 'vuitton', 'bag']",Positive
Moodrn: https://t.co/Av1rA9LlG4,['moodrn'],Positive
.@Apple pls fix awetoekreqt,"['apple', 'pls', 'fix', 'awetoekreqt']",Negative
HELPP ROSÉ DID NOT JUST- https://t.co/4y7gl1kam2,"['helpp', 'ros']",Positive
"Day 6 of being inside: 

@bussinwtb (via ig:Highschool_hoopsva) https://t.co/kft2Z6UIpm","['day', 'inside', 'via', 'ighighschoolhoopsva', 'bussinwtb']",Positive
"Mijn huurbaas belde net. Hij kent mijn situatie en zegt tegen me: ""Ik accepteer voorlopig geen huur van je. Als je toch iets overmaakt, stort ik het terug."" Nu in tranen op de bank. Ik wens iedereen die in de problemen zit zo'n huurbaas 🙏 

#Coronavirusnl","['huurbaas', 'belde', 'net', 'kent', 'situatie', 'zegt', 'accepteer', 'voorlopig', 'huur', 'overmaakt', 'stort', 'terug', 'tranen', 'bank', 'wens', 'iedereen', 'problemen', 'zit', 'zon', 'huurbaas', 'coronavirusnl']",Negative
The Legend of Zelda in SSUB https://t.co/hzQVvHd0Lh,"['legend', 'zelda', 'ssub']",Positive
Deluxe 🙄🔥,['deluxe'],Positive
Bonnie / Bad Bonnie https://t.co/6o3OOYNCOR,"['bonnie', 'bad', 'bonnie']",Negative
AJSJXJXBZNKZH https://t.co/5OcvPzaAFl,['ajsjxjxbznkzh'],Positive
"JAYLEN BROWN!

OIJPIOSJDO{PKWD{PKDW https://t.co/3YHMnXXuOd","['jaylen', 'brown', 'oijpiosjdopkwdpkdw']",Negative
"2011: Jhené Aiko ft. Miguel &amp; Gucci Mane - Hoe.

2020: Jhené Aiko ft. Miguel &amp; Future - H.O.E. (Happiness Over Everything) https://t.co/BE8P8dEeYq","['jhen', 'aiko', 'ft', 'miguel', 'amp', 'gucci', 'mane', 'jhen', 'aiko', 'ft', 'miguel', 'amp', 'future', 'happiness', 'everything']",Positive
🦈🦈🦈 Sharkteam https://t.co/dxlowDcED9,['sharkteam'],Positive
"BABY MOCHI MEETS PAPA MOCHI!

#BTSCarpool #BTS @bts_twt https://t.co/qUfijhYkun","['baby', 'mochi', 'meets', 'papa', 'bts', 'btstwt', 'mochi', 'btscarpool']",Positive
WHAT THE FCK WHAT THE FCK ARE WE KIDDINGUDJFUSJFJJEUEJSNSNS https://t.co/8kP5MhOzsI,"['fck', 'fck', 'kiddingudjfusjfjjeuejsnsns']",Negative
Shuten Douji Maid Ver. https://t.co/9hbMJaEdZk,"['shuten', 'douji', 'maid', 'ver']",Positive
"GGOOOOOOOOOOOOOOOOOOOLLLLLL GOOOOOOOOOOOOOOOOLLLLL GOOOOOOOOOOOOOOOOOOOLLLL! 

MAAAXXXX KRUUUUSSEEEEEEE! https://t.co/bg0uVzMElq","['ggooooooooooooooooooollllll', 'goooooooooooooooolllll', 'gooooooooooooooooooollll', 'kruuuusseeeeeee', 'maaaxxxx']",Positive
"Elite control 🔥

(via ideal_gk/IG) https://t.co/0TwNDb1Yjs","['elite', 'control', 'idealgkig', 'via']",Positive
Damn Ronnie 😍 https://t.co/XsIrTiSlVk,"['damn', 'ronnie']",Negative
"KD's lab work 🧪

(via __devonte__/IG) https://t.co/BbPOFz9soK","['kds', 'lab', 'work', 'devonteig', 'via']",Positive
Can we replace bomboclaat w this pls xhsjchxjchxk https://t.co/wV3V63Dfgd,"['replace', 'bomboclaat', 'w', 'pls', 'xhsjchxjchxk']",Negative
Penelope Juliette 💙✨ https://t.co/v6xguFTIiM,"['penelope', 'juliette']",Positive
Vans x Bowie https://t.co/bYWdzO1fzS,"['vans', 'x', 'bowie']",Positive
Comrade Eevee: https://t.co/6FtqMYOJdB,"['comrade', 'eevee']",Positive
jeeeeeeezus. https://t.co/l51IpKPEH6,['jeeeeeeezus'],Positive
KiLLiNG MEI https://t.co/KSQaTLg141,['killing'],Positive
yummy on SNL https://t.co/fCXN6EBYqA,"['yummy', 'snl']",Positive
"Kim Kardashian’s house 
Designed by: Axel Vervoordt https://t.co/dj1eK67hCI","['kardashians', 'house', 'axel', 'vervoordt', 'designed']",Positive
North’s room         -  Vincent VanDuysen https://t.co/cVPSzJZzxD,"['norths', 'room', 'vincent', 'vanduysen']",Positive
"Welcome to Tottenham, Steven Bergwijn! ⚡ https://t.co/HZtQYOcIce","['welcome', 'tottenham', 'steven', 'bergwijn']",Positive
"[INSIDE SEVENTEEN] Wonwoo Film in Dubai 🎬

▶️ https://t.co/doAWRBkGuK

#세븐틴 #SEVENTEEN
#인사이드_세븐틴 #INSIDE_SVT https://t.co/zOo6hS6Qho","['inside', 'seventeen', 'wonwoo', 'film', 'dubai', 'insidesvt', 'seventeen']",Positive
"💛❤ Galatasaray signed Wesley Sneijder #OTD in 2013 🔥

#UCL | @GalatasaraySK https://t.co/hoHtE4vCdJ","['galatasaray', 'signed', 'wesley', 'sneijder', 'otd', 'galatasaraysk', 'ucl']",Positive
Van Gogh Museum in Amsterdam https://t.co/8NK5DpKpXz,"['gogh', 'museum', 'amsterdam']",Positive
"YESSSSSSSSSSSSSS!!!!

VAN DIIIIJJJJJJJJJJK!!! https://t.co/kj91wuA9To","['diiiijjjjjjjjjjk', 'yessssssssssssss']",Negative
Rip Aaron Hernandez https://t.co/XvTrWaxY7k,"['rip', 'aaron', 'hernandez']",Positive
R.I.P Aaron Hernandez 😔🙏🏼 https://t.co/6Mb6T721cM,"['rip', 'aaron', 'hernandez']",Positive
skeletons of INDIGENOUS bodies https://t.co/Q1n9wIiI26,"['skeletons', 'indigenous', 'bodies']",Positive
"Choose your fighter

Zico                            Zico
Hwasa                       Chungha https://t.co/MEsC2yVCvN","['choose', 'chungha', 'fighter', 'zico', 'zico', 'hwasa']",Positive
1 strong togheter stronger @acmilan https://t.co/u6sGAlRJan,"['strong', 'togheter', 'stronger', 'acmilan']",Positive
Teef 💙 https://t.co/vzaj7eEeq2,['teef'],Positive
😍 Klopp x @takumina0116 😍 https://t.co/zyOs9buLUX,"['klopp', 'x', 'takumina']",Positive
Wikigenius https://t.co/P0jM14hGrc,['wikigenius'],Positive
Awhh hell 😩🤦🏽‍♂️😂 https://t.co/5mPjlUQkI0,"['awhh', 'hell']",Positive
Tekken ! https://t.co/DxnzOjlsL6,['tekken'],Positive
Twitter sans bomboclaat https://t.co/PjaWFTyJQw,"['twitter', 'sans', 'bomboclaat']",Negative
heterossexoanal https://t.co/77nHqX05hb,['heterossexoanal'],Positive
maal!!!! https://t.co/rH111wEFZ3,['maal'],Positive
"GGOOOOOOOOOOOOOOOOOOLLLL GOOOOOOOOOOOOOLLL GOOOOOOOOOOOOOLLL! 

MAAAXXX KRUUSSEEEEEE! https://t.co/Jelj3Eu5Yv","['ggoooooooooooooooooollll', 'gooooooooooooolll', 'gooooooooooooolll', 'kruusseeeeee', 'maaaxxx']",Positive
Romee Strijd https://t.co/rtkW5mmiPp,"['romee', 'strijd']",Positive
Jalen Ramsey’s controller died... https://t.co/DkT9OWksIf,"['jalen', 'ramseys', 'controller', 'died']",Positive
"Pompeii in Napels, Italy https://t.co/x92IxwyLni","['pompeii', 'napels', 'italy']",Positive
WACHOOOOO https://t.co/2G3LfpebJN,['wachooooo'],Positive
DELUXE!!!                                    https://t.co/J02Vkhgp1R,['deluxe'],Positive
“Scoopstie potatoes scoopskie potAtoes” https://t.co/mZynPb7qSX,"['scoopstie', 'potatoes', 'scoopskie', 'potatoes']",Positive
in ma mums car... vroom vroom #HabibieAinun3 https://t.co/HWLwnrUXr0,"['mums', 'car', 'vroom', 'vroom', 'habibieainun']",Positive
KDNDJFJDJFJF  https://t.co/gXLONlKTo2,['kdndjfjdjfjf'],Positive
"NRC next, Modi is the Best 😎","['nrc', 'next', 'modi', 'best']",Negative
Van te https://t.co/nG676oN4A5,[],Positive
Van te https://t.co/GvAbMUWtub,[],Positive
zoooooooomerrrrr https://t.co/evbizLkgTx,['zoooooooomerrrrr'],Positive
"AHAHAHHAHAHAHAHHAHAHAHAHAHAHAHAAHAHHAHHAHHZKDNZIEJFJEJDJU3KSNNDMSKFJEUS

@EuropaLeague https://t.co/4Ss5HJiMUd","['ahahahhahahahahhahahahahahahahaahahhahhahhzkdnziejfjejdjuksnndmskfjeus', 'europaleague']",Negative
We are deeply saddened to report the passing of René Auberjonois. #StarTrek #StarTrekFamily https://t.co/ySVTLSERIA,"['deeply', 'saddened', 'report', 'passing', 'ren', 'auberjonois', 'startrek', 'startrekfamily']",Positive
Vincent van Gogh https://t.co/dOvPMRUmDO,"['vincent', 'gogh']",Negative
"hwhswjswjswjsjwsjws`swskwskwskwkswkswkswkskwswgfewuwhhwhwpwspwswsjwjswsjwkswskwkjswswskjwskjwsjkwskjwskjwkjswkjswjsjwswsjkwjskwkjswsncbcpdpd`w`wùeuebsbwsp`s`qsq+sqshsjjsjsjsj+s+ncnhpw'wiwjsjsskskskskwowwudndnn.

Ya no sabemos qué decir de ti, Messi. 🤪
Escribe tú el tuit. 🙈🙏 https://t.co/BZodySK1TX","['sabemos', 'decir', 'messi', 'tuit', 'hwhswjswjswjsjwsjwsswskwskwskwkswkswkswkskwswgfewuwhhwhwpwspwswsjwjswsjwkswskwkjswswskjwskjwsjkwskjwskjwkjswkjswjsjwswsjkwjskwkjswsncbcpdpdwweuebsbwspsqsqsqshsjjsjsjsjsncnhpwwiwjsjsskskskskwowwudndnn', 'escribe']",Negative
"A bit harsh on Zouma and Christensen

https://t.co/SCEIgPszWy","['bit', 'harsh', 'zouma', 'christensen']",Positive
Brushie brushie. https://t.co/pPulmn4RXp,"['brushie', 'brushie']",Positive
Jeezus Devontae Christ https://t.co/XfUBSNrHMJ,"['jeezus', 'devontae', 'christ']",Positive
Vincent van Gogh’s landscapes https://t.co/jhcjtchVzh,"['vincent', 'goghs', 'landscapes']",Positive
"Hi, from Stellenbosch 💐💕 https://t.co/Fgt346H5Iy","['hi', 'stellenbosch']",Positive
Barbie tingz 💕 https://t.co/w2AClMWyRK,"['barbie', 'tingz']",Positive
"This is incredible 😲

(via vanja_rolandsgarden/IG) https://t.co/beZoio8BKE","['incredible', 'vanjarolandsgardenig', 'via']",Positive
Calvin Klein https://t.co/mc0w8iUBgD,"['calvin', 'klein']",Positive
