content,new,sentiment
[#주헌] 💛JOOHONEY x Vans CUSTOM🖤 #바바요 https://t.co/CcuUy1cNFu,"['joohoney', 'x', 'vans', 'custom']",Positive
Klopp...😂 https://t.co/Di6qVxkMcA,['klopp'],Positive
jordans https://t.co/7qOEvXtj9O,['jordans'],Positive
KD tossed Kyrie after Jarrett Allen's dunk 😂 https://t.co/Fso0reavXh,"['kd', 'tossed', 'kyrie', 'jarrett', 'allens', 'dunk']",Negative
"Janet Jackson, 1997. https://t.co/ilJPbVh6a8","['janet', 'jackson']",Positive
"HD 191215 Osaka FM

#V #태형 #뷔 #TAEHYUNG #정국 #JUNGKOOK #jk #VKOOK #taekook #kookv #BTSwings10 
@BTS_twt https://t.co/qyaG0Ni977","['hd', 'osaka', 'taehyung', 'jungkook', 'jk', 'vkook', 'taekook', 'kookv', 'btswings', 'fm', 'btstwt']",Positive
"HD 191215 Osaka FM

#V #태형 #뷔 #TAEHYUNG #정국 #JUNGKOOK #jk #VKOOK #taekook #kookv #BTSwings10 
@BTS_twt https://t.co/eHTBXJ1FSG","['hd', 'osaka', 'taehyung', 'jungkook', 'jk', 'vkook', 'taekook', 'kookv', 'btswings', 'fm', 'btstwt']",Positive
"PRE / 191215 Magic Shop Osaka
#태형 #뷔 #태태 #방탄소년단뷔 
@BTS_twt ❤🍓 https://t.co/uiKHiWUrdQ","['pre', 'magic', 'shop', 'osaka', 'btstwt']",Positive
Gente os tiktokers https://t.co/rtFkmkQB7l,"['gente', 'tiktokers']",Positive
BUBBA. 12/13. https://t.co/VbJ8FbveFC https://t.co/gzwOO5PwgP,['bubba'],Positive
bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla bla https://t.co/LYV4nwHOGe,"['bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla', 'bla']",Negative
"typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

delete.

typing,

unsend feelings","['feelings', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'unsend']",Negative
Lev Parnas’s attorney https://t.co/QPWH8ADqHv,"['lev', 'parnass', 'attorney']",Positive
Jago https://t.co/cwb9lOK3fw,['jago'],Positive
MMA 2013                           MMA 2019 https://t.co/uDktlQ8St7,"['mma', 'mma']",Positive
161119 MMA                    191130 MMA https://t.co/dRtY53TgLQ,"['mma', 'mma']",Positive
MMA 2018                    MMA 2019 https://t.co/UgvHKeuOgU,"['mma', 'mma']",Positive
snom https://t.co/E3u1OGjrBV,['snom'],Positive
Nissan Maxima Twitter : https://t.co/vkVTMZokWh,"['nissan', 'maxima', 'twitter']",Positive
DESLIGA O CAPS LOCK https://t.co/eBfHMWWdqb,"['desliga', 'caps', 'lock']",Positive
Vanessa Hudgens https://t.co/RUxHJ8wi7Q,"['vanessa', 'hudgens']",Positive
"WOAH 🔄

(via helmetmake/IG, thekingofunderdogs/IG)

https://t.co/KCozO63d4M","['woah', 'helmetmakeig', 'via', 'thekingofunderdogsig']",Negative
Bryson Tiller and Kendra Bailey 👶🏾 https://t.co/3cfyboZNqt,"['bryson', 'tiller', 'kendra', 'bailey']",Positive
Vanessa Hudgens https://t.co/MokyAcsGcY,"['vanessa', 'hudgens']",Positive
I knew it sounded familiar SKKSKSKSJKSLSLJK @BTS_twt https://t.co/RmBG2AXmJE,"['knew', 'sounded', 'familiar', 'skksksksjkslsljk', 'btstwt']",Negative
Bron 🤝 Kyler @brgridiron https://t.co/mmLPYbpTO6,"['bron', 'kyler', 'brgridiron']",Positive
Pamella Roland Fall 19 https://t.co/JHjBp4hRkL,"['pamella', 'roland', 'fall']",Positive
"🎶 Jumpman, Jumpman, Jumpman 🎶 https://t.co/gKYheIqykt","['jumpman', 'jumpman', 'jumpman']",Positive
JIN FEELING EMBARRASSED AFTER CARESSING JIMIN ENDNDNJDJEJEJD https://t.co/4CJGoz5BeO,"['jin', 'feeling', 'embarrassed', 'caressing', 'jimin', 'endndnjdjejejd']",Positive
polka dot dress https://t.co/UjmbyfKVTg,"['polka', 'dot', 'dress']",Positive
"Arjen Robben magic 🎩

#UCL | #ThrowbackThursday https://t.co/pvn1Bfb6bV","['arjen', 'robben', 'magic', 'throwbackthursday', 'ucl']",Positive
Interstellar (2014). https://t.co/Ntl1BtNJ3c,['interstellar'],Positive
aber ponte pa la selfy 🤳 https://t.co/yGgixgFygP,"['ponte', 'selfy']",Positive
"ara ara 

Sketch from Atelier Ryza https://t.co/ZZiu8Z4RVu","['ara', 'ara', 'atelier', 'ryza', 'sketch']",Positive
"hitler: im gonna invade russia in winter

stalin: https://t.co/KRiqK7NOe6","['hitler', 'gon', 'invade', 'russia', 'winter', 'stalin']",Negative
Idiots https://t.co/RWTv6LNhJK,['idiots'],Negative
skl siz hahahha https://t.co/xcNvsRkMc4,"['skl', 'hahahha']",Positive
Bo Jackson &gt; Kyler Murray https://t.co/uGCnliUYSf,"['jackson', 'gt', 'kyler', 'murray']",Positive
Matt Breida's vision and juke are next level 👀 @MattBreida https://t.co/niPC1xsyPp,"['matt', 'breidas', 'vision', 'juke', 'next', 'level', 'mattbreida']",Positive
Absolute Fire. https://t.co/XSrNUSX8Mg,"['absolute', 'fire']",Positive
Vanessa Hudgens https://t.co/rZcxFODhCo,"['vanessa', 'hudgens']",Positive
vanessa hudgens https://t.co/4EDn5wpDzE,"['vanessa', 'hudgens']",Positive
Alexa Demie at TIFF 2019 https://t.co/0uTmnjZr2t,"['alexa', 'demie', 'tiff']",Positive
an honor :) https://t.co/Jl39s1AgKp,['honor'],Positive
"Honor Student
Honor Studen
Honor Stude
Honor Stud
Honor Stu
Honor St
Honor S
Honor
Hono
Hon
Ho
H
Ha
Hak
Hakd
Hakdo
Hakdog","['honor', 'studenhonor', 'studhonor', 'sthonor', 'student', 'honor', 'stude', 'honor', 'stu', 'honor', 'honor', 'hono', 'hak', 'hakd', 'hakdo', 'hakdog']",Positive
tanas pregnant,"['tanas', 'pregnant']",Positive
Stacktember.,['stacktember'],Positive
my favorite tiktok https://t.co/CJbwmFkIdL,"['favorite', 'tiktok']",Positive
Tortilla sin cebolla. https://t.co/BfdEzko5jS,"['tortilla', 'cebolla']",Positive
Absolute moron https://t.co/bWNvs06J4j,"['absolute', 'moron']",Positive
"brad pitt in seven, 1995 https://t.co/Duq6f8Taun","['brad', 'pitt', 'seven']",Positive
Mede jav0tar¿ https://t.co/nlPP9bassU,"['mede', 'javtar']",Positive
Scarlett Johansson https://t.co/2TAFH8K1fq,"['scarlett', 'johansson']",Positive
JIN GIVES NO FUCKS SJSSJAJSJJAKA https://t.co/mcBDlw0Xvx,"['jin', 'gives', 'fucks', 'sjssjajsjjaka']",Negative
jordn https://t.co/5TnjAW8nqe,['jordn'],Positive
I see peppa pig https://t.co/phdshRybWm,"['see', 'peppa', 'pig']",Negative
ZLATAN HAT TRICK 🎩🎩🎩 https://t.co/FC7ki2M7Pb,"['zlatan', 'trick']",Positive
"Jada Pinkett                          Jada Pinkett
     en 1994.          VS               en 2019. https://t.co/vwjcm18hSm","['jada', 'pinkett', 'jada', 'vs', 'pinkett']",Positive
An honor.. @KensingtonRoyal #Wimbledon https://t.co/3h37JNbjUe,"['honor', 'kensingtonroyal', 'wimbledon']",Positive
rihanna in ocean's 8. https://t.co/jc6KwqXBe3,"['rihanna', 'oceans']",Positive
SLATT,['slatt'],Negative
[HQ] 190707  SYS in OSAKA  #BTS #V #뷔 https://t.co/bmfQNzxip9,"['hq', 'sys', 'osaka', 'bts']",Positive
BRATATATA IM BABYTRON 👾 #MEGATRONCHALLENGE TAG @NICKIMINAJ https://t.co/s7qCXYG52k,"['bratatata', 'babytron', 'megatronchallenge', 'tag', 'nickiminaj']",Positive
190707 SYS IN OSAKA https://t.co/WU6kcqLtR0,"['sys', 'osaka']",Positive
190707 SYS IN OSAKA https://t.co/GIfChgKWUy,"['sys', 'osaka']",Positive
190707 SYS in Osaka #Jin #진 #석진 #김석진 @BTS_twt https://t.co/AEFtUGOGt2,"['sys', 'osaka', 'jin', 'btstwt']",Positive
"190706 SYS in Osaka HD

#지민 #JIMIN #방탄소년단 #BTS⁠ ⁠⁠ ⁠@BTS_twt https://t.co/6uhf8oBGCK","['sys', 'osaka', 'jimin', 'bts', 'btstwt', 'hd']",Negative
"190706 SYS in Osaka HD

#지민 #JIMIN #방탄소년단 #BTS⁠ ⁠⁠ ⁠@BTS_twt https://t.co/hQyAq6wecV","['sys', 'osaka', 'jimin', 'bts', 'btstwt', 'hd']",Negative
Språkföralla (Zoran) you are welcome @paulpogba you are next #bottlecapchallange https://t.co/r2cPxXa9tH,"['sprkfralla', 'zoran', 'welcome', 'paulpogba', 'next', 'bottlecapchallange']",Positive
e! whhhhi rr ye asskin er datt- he dussnt https://t.co/j23hrdGuWx,"['whhhhi', 'rr', 'ye', 'asskin', 'datt', 'dussnt']",Positive
Scarlett Johansson https://t.co/yjBV7qk3V1,"['scarlett', 'johansson']",Positive
TAFFAREEEEEEEEEEEEL  https://t.co/qilexsHAc5,['taffareeeeeeeeeeeel'],Positive
OJ Simpson blocked me 😞 https://t.co/xp1d01B4Pg,"['oj', 'simpson', 'blocked']",Negative
Issa Oreo snack https://t.co/0iGlQntugr,"['issa', 'oreo', 'snack']",Positive
MANBUN JIMIN! I REPEAT! MAN BUN JIMINSDGSJDHDH https://t.co/BNaEN4XC7p,"['manbun', 'jimin', 'repeat', 'bun', 'jiminsdgsjdhdh']",Negative
Klopp is so pissed 😂 https://t.co/8sV1wnjX8U,"['klopp', 'pissed']",Negative
Gotta love Klopp. 🤣 https://t.co/7ODjq09w1U,"['got', 'love', 'klopp']",Positive
Kante 😍 https://t.co/K8ZJgGhvZA,['kante'],Positive
"190519 SYS in NJ HD  
  #지민 #JIMIN #방탄소년단 #BTS  @BTS_twt https://t.co/1rP46usqEp","['sys', 'nj', 'hd', 'jimin', 'bts', 'btstwt']",Positive
"Knash Sixx Rotunda 
May 18, 2019 https://t.co/YJMU1zJG3O","['knash', 'sixx', 'rotunda', 'may']",Positive
Scarlett Johansson https://t.co/HFrXRGKmX6,"['scarlett', 'johansson']",Positive
"Stormborn
#GameofThrones https://t.co/7ZFGd3FA2Z","['stormborn', 'gameofthrones']",Positive
"TYRA! TYRA! TYRA! 

The #SISwim legend is our 2019 cover model! 😍https://t.co/bxnibZoWMW https://t.co/kO215wRBrr","['tyra', 'tyra', 'tyra', 'siswim', 'legend', 'cover', 'model']",Positive
HELP  MY LUNGSGSGS BSKSBSKSBKS https://t.co/UvzaZ51yaH,"['help', 'lungsgsgs', 'bsksbsksbks']",Negative
Scarlett Johansson https://t.co/XuC7bsxM2L,"['scarlett', 'johansson']",Positive
AAARRGGHHHHHH!! 😁😁 https://t.co/WickEwwcwO,['aaarrgghhhhhh'],Positive
Kloppo!!!!,['kloppo'],Negative
Valar Morghulis.,"['valar', 'morghulis']",Positive
tara inom https://t.co/8RQycBEbwv,['tara'],Positive
Glasstop Alpina E30 🤔 https://t.co/u0xIfVmPca,"['glasstop', 'alpina']",Positive
"In Ludvika to stand up for equal human rights and democracy. And against nazism.

I Ludvika för att stå upp för alla människors lika rättigheter och mot odemokratiska värderingar.
#neverbesilent #ludvika https://t.co/rWkSpkqb7P","['ludvika', 'stand', 'equal', 'human', 'rights', 'democracy', 'ludvika', 'fr', 'st', 'fr', 'mnniskors', 'lika', 'rttigheter', 'odemokratiska', 'ludvika', 'nazism', 'vrderingar', 'neverbesilent']",Positive
Scarlett Johansson. https://t.co/wwwzKJfD06,"['scarlett', 'johansson']",Positive
Absolute ripoff! https://t.co/GfT5Cv0CNO,"['absolute', 'ripoff']",Positive
skywalker men https://t.co/GVXU7VVoWa,['skywalker'],Positive
Brunch bois. https://t.co/5TGen7GaEV,"['brunch', 'bois']",Positive
Vanessa Hudgens https://t.co/d43uDQ8t10,"['vanessa', 'hudgens']",Positive
Bryson Tiller x Kendra Bailey https://t.co/FsC2PUf2E4,"['bryson', 'tiller', 'x', 'kendra', 'bailey']",Positive
"dog or kangaroo ?
(allparknobite IG) https://t.co/cixnCNnv4N","['kangaroo', 'ig', 'allparknobite']",Positive
Hi Invader 😆😆 #RM #HK https://t.co/akeOLcTdT7,"['hi', 'invader', 'rm', 'hk']",Positive
190320 LYS IN HK https://t.co/2YHbhvoS00,"['lys', 'hk']",Positive
190320 LYS IN HK https://t.co/ZFeXRYKqiC,"['lys', 'hk']",Positive
LYS in HK 20190320 JK @BTS_twt #BTS #JK https://t.co/CIJiD1BLkp,"['lys', 'hk', 'jk', 'btstwt', 'bts', 'jk']",Positive
"typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.
typing, 
delete.

unsend feelings.","['typing', 'deletetyping', 'deletetyping', 'deletetyping', 'deletetyping', 'deletetyping', 'deletetyping', 'deletetyping', 'feelings', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'typing', 'delete', 'unsend']",Negative
meu plano de fundo ksdskdsjd https://t.co/nu5agowzFf,"['plano', 'fundo', 'ksdskdsjd']",Positive
"Lol lost 5 followers for my Nazi punching tweet so let me be real clear about this:
Punch Nazis 
Punch Nazis 
Punch Nazis 
Punch Nazis
Punch Nazis 
Punch Nazis 
Punch Nazis 
Punch Nazis
Punch Nazis 
Punch Nazis 
Punch Nazis 
Punch Nazis
Punch Nazis 
Punch Nazis 
Punch Nazis","['lol', 'lost', 'followers', 'nazi', 'punching', 'tweet', 'let', 'real', 'clear', 'nazis', 'nazis', 'nazis', 'nazispunch', 'nazis', 'nazis', 'nazis', 'nazispunch', 'nazis', 'nazis', 'nazis', 'nazispunch', 'nazis', 'nazis', 'nazis', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch', 'punch']",Negative
Kodak better den Youngboy https://t.co/kITUOqV74d,"['kodak', 'better', 'youngboy']",Positive
Tyga!? 🤦🏾‍♂️🤣 https://t.co/FmZC2PyGMd,['tyga'],Positive
Emma Mackey https://t.co/1cYWl0ODL2,"['emma', 'mackey']",Positive
Skit: Grammys,"['skit', 'grammys']",Positive
Leftover Gumbo,"['leftover', 'gumbo']",Negative
"inicio de instagram:
villa gesell 
villa gesell
villa gesell
villa gesell
pinamar
villa gesell 
villa gesell 
villa gesell 
villa gesell 
mar del plata 
villa gesell 
villa gesell 
villa gesell 
villa gesell 
villa gesell 
villa gesell","['inicio', 'gesell', 'gesellvilla', 'gesellpinamarvilla', 'gesell', 'gesell', 'gesell', 'gesell', 'plata', 'gesell', 'gesell', 'gesell', 'gesell', 'gesell', 'gesell', 'instagram', 'villa', 'villa', 'gesell', 'villa', 'villa', 'villa', 'villa', 'villa', 'villa', 'villa', 'villa', 'villa', 'villa']",Positive
Men in Black 4: Sister Invasion https://t.co/gIttDf3TBR,"['black', 'sister', 'invasion']",Positive
Wow tysm - Son https://t.co/wzmE66E8my,"['wow', 'tysm']",Positive
Bröther May I have some frösted flakes https://t.co/fvJ7Yoy7iW,"['brther', 'may', 'frsted', 'flakes']",Positive
Mesut Özil 🙌 https://t.co/2YmC9SxbxD,"['mesut', 'zil']",Positive
I have a dog-pelgänger! https://t.co/DXw6XGarju,['dogpelgnger'],Positive
"KANTEEEEE!!! 😁

#CHEMCI https://t.co/FDdkNqGsIV","['kanteeeee', 'chemci']",Positive
Luka. DAGGER. https://t.co/V5DIej6zbt,"['luka', 'dagger']",Positive
181124 LYS in Osaka https://t.co/McmMQdPZWk,"['lys', 'osaka']",Positive
+udontsendrabbitstokillatiger+,['udontsendrabbitstokillatiger'],Positive
Qfksvdzzfffksf https://t.co/4xqWDnSXuC,['qfksvdzzfffksf'],Positive
Bryson Tiller &amp; Kendra Bailey 💏 https://t.co/jcSP8xgWzt,"['bryson', 'tiller', 'amp', 'kendra', 'bailey']",Positive
Allen&gt;vick https://t.co/mHatn0gWfV,['allengtvick'],Positive
Zlatan's got a black belt. #Zlatan500 https://t.co/0iteGKX9cL,"['zlatans', 'got', 'black', 'belt', 'zlatan']",Positive
L U L L B Y https://t.co/PJx2GOUPa9,['b'],Positive
Kaijuu attack https://t.co/wl0pN2fHuw,"['kaijuu', 'attack']",Negative
"SUMMER SONIC 2018 OSAKA!
#ONEOKROCK https://t.co/YSpjnmtcA9","['summer', 'sonic', 'osaka', 'oneokrock']",Positive
Estoy llorando ladjskalslslslsl https://t.co/tXwJvbyATZ,"['llorando', 'ladjskalslslslsl']",Positive
"【 BIG 3 】
Pixar×Marvel https://t.co/bZrH3aLXDh","['big', 'pixarmarvel']",Positive
"JOHNNY in OSAKA 💋

#NCT https://t.co/2YpJ3EzoxD","['johnny', 'osaka', 'nct']",Positive
Brothers in Osaka. https://t.co/YrCY0vCXc4,"['brothers', 'osaka']",Positive
Internet broken! https://t.co/pb2nfPDL4I,"['internet', 'broken']",Positive
Made by Zlatan https://t.co/iVbRNG7OH1,"['made', 'zlatan']",Positive
@TheGabbieShow HOLYSHIT,"['thegabbieshow', 'holyshit']",Positive
Summer basketball at Dyckman NYC 🔥 (via @ShayzDayz) https://t.co/kJGaRvaddh,"['summer', 'basketball', 'dyckman', 'nyc', 'via', 'shayzdayz']",Positive
Syre https://t.co/3euyEbXsq9,['syre'],Positive
HmmHmmmRrRRmmmRrmmmhUUUuuuRRrrrrrMMMMMMMMMMMAAeehhhhM https://t.co/5jTyfsA4Yy,['hmmhmmmrrrrmmmrrmmmhuuuuuurrrrrrrmmmmmmmmmmmaaeehhhhm'],Negative
TYRA MAAAAAAIL https://t.co/HZuwnwaWJP,"['tyra', 'maaaaaail']",Positive
Stretch tiger! https://t.co/e49SFMLVzr,"['stretch', 'tiger']",Positive
brochella https://t.co/OYYISHT9sB,['brochella'],Positive
Vanessa Hudgens / #Coachella https://t.co/0gXeeJLh05,"['vanessa', 'hudgens', 'coachella']",Positive
"SUMMER SONIC 2018!! OSAKA! 
#ONEOKROCK https://t.co/Dl2wCMqhvj","['summer', 'sonic', 'osaka', 'oneokrock']",Positive
OKRA https://t.co/36h16YTkWQ,['okra'],Positive
OKRA: https://t.co/6ED5zEgqsU,['okra'],Positive
#5SOS3 // STOCKHOLM // 20.03.18 https://t.co/9vrs3Kbo55,"['sos', 'stockholm']",Positive
Rihonor https://t.co/lJn9C8ons6,['rihonor'],Positive
bröther may i have one scööp https://t.co/jcFbBVCQHC,"['brther', 'may', 'scp']",Positive
Har har har yer fannys oot https://t.co/wE5CPqVXvV,"['yer', 'fannys', 'oot']",Positive
A L L  S T A R   H U N C H O https://t.co/LumDXjtNBn,['r'],Positive
Hella 🏆🥇🏅🎖🏆 &amp; it’s hella 💰💼💰@BTS_twt @lifeofdesiigner #micdropremix #kolonytour https://t.co/haqCaCSRKg,"['hella', 'amp', 'hella', 'btstwt', 'lifeofdesiigner', 'micdropremix', 'kolonytour']",Positive
Bubba https://t.co/y7meaWyMaL,['bubba'],Negative
SJSHSHJ STOP THE KOREANS https://t.co/7X7Q33JHup,"['sjshshj', 'stop', 'koreans']",Negative
H U N C H O  J A C K   TRENDING,['trending'],Negative
bröther may i have some lööps https://t.co/GRAhlLbCjV,"['brther', 'may', 'lps']",Positive
TYBG ☘️ https://t.co/6Sp9qAdJhC,['tybg'],Positive
RIP Mjolnir (Hammer)!  #ThorRagnarok https://t.co/mGuQRs0m7w,"['rip', 'mjolnir', 'hammer', 'thorragnarok']",Positive
Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset Dipset,"['dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset', 'dipset']",Positive
¡¡¡GSHSJSKSBABAJAHAJSBFJWJSBSBSJB!!!,['gshsjsksbabajahajsbfjwjsbsbsjb'],Positive
Blade Runner 2049 (2017) https://t.co/O0GYw0xOMp,"['blade', 'runner']",Positive
"KD got him hype 😂

(via @nba) https://t.co/arpIPZGfKd","['kd', 'got', 'hype', 'nba', 'via']",Positive
"my DNA

 B　　  B
T　　   T
 S　　 S
　B　B
　　T
　S 　S
 B　　 B
T　　　T
S　　　S
 B　　 B
　T　  T
　　S
　B　B
 T　　 T
S　　   S
B　　　B
 T　　  T","['b', 'us', 'b', 'b', 'dna', 'b', 'bb', 'b', 'tt', 'ss', 'b', 'bb', 'bb']",Negative
bröther may i have some fruity lööps https://t.co/ZGa7oErOix,"['brther', 'may', 'fruity', 'lps']",Positive
MITOCHONDRIHANNA. https://t.co/9VW1OxoWD0,['mitochondrihanna'],Positive
peppermint princess 💦 xjadex https://t.co/vZ3ZBmX3VC,"['peppermint', 'princess', 'xjadex']",Positive
fäther may i have some cheeriös https://t.co/0ccpFryPXX,"['fther', 'may', 'cheeris']",Positive
INTERSTELLAR https://t.co/2stWV1P1bU,['interstellar'],Positive
Summer Sonic 2017 // Osaka https://t.co/3B3CNwPdhK,"['summer', 'sonic', 'osaka']",Positive
jordan.... 23 https://t.co/Tgd01c2jdi,['jordan'],Positive
Summer 2017 // Osaka https://t.co/WyDeDnNEgy,"['summer', 'osaka']",Positive
imma dad https://t.co/dD0f1dczMo,"['imma', 'dad']",Positive
OH NT AHAHAJNANAJSKKQ EBEKMARATBELNRN I AM IN FULL BLOWN TEARS. WE GOT 2 VMA NOMS SISTERS!!! @NormaniKordei @laurenjauregui @dinahjane97 !!!,"['oh', 'nt', 'ahahajnanajskkq', 'ebekmaratbelnrn', 'full', 'blown', 'tears', 'got', 'vma', 'noms', 'sisters', 'normanikordei', 'laurenjauregui', 'dinahjane']",Positive
Världsklass https://t.co/LQ1fLFDVCo,['vrldsklass'],Positive
Ur irrelevant https://t.co/djlVR5VctB,"['ur', 'irrelevant']",Negative
Lad in lyft @lyft https://t.co/WX2cVRt1Za,"['lad', 'lyft', 'lyft']",Positive
Lad in lyft @lyft https://t.co/mvr3UigJiG,"['lad', 'lyft', 'lyft']",Positive
Gymnast Angel Rice😨 #BlackExcellence https://t.co/CQvn4mg8fH,"['gymnast', 'angel', 'rice', 'blackexcellence']",Positive
Jumpman Jumpman Jumpman.,"['jumpman', 'jumpman', 'jumpman']",Positive
@diplo @Skrillex @CraigDavid huge fan. Honored https://t.co/xmImr04vEQ,"['diplo', 'skrillex', 'craigdavid', 'huge', 'fan', 'honored']",Positive
"SARATOGA SPRINGS
26.08.2015 http://t.co/husq8DVwkE","['saratoga', 'springs']",Positive
Hallå Sweden! © One Direction/Calvin Aurand http://t.co/gfVFk8b3xI,"['hall', 'sweden', 'directioncalvin', 'aurand']",Positive
Ahurrrhurrrhurrrrgh http://t.co/NxMW5twhnM,['ahurrrhurrrhurrrrgh'],Negative
Idiot. http://t.co/VkyfbGJ8ol,['idiot'],Negative
VMA DAY! 🔥,"['vma', 'day']",Positive
@Calum5SOS Sharknado.,"['calumsos', 'sharknado']",Positive
Sharknado?,['sharknado'],Negative
Idiot http://t.co/ZGiihjyrjN,['idiot'],Positive
NJ is hype,"['nj', 'hype']",Negative
Jag älskar dig fortfarande sverige även om du slår irland ikväll,"['lskar', 'fortfarande', 'sverige', 'ven', 'slr', 'irland', 'ikvll']",Positive
Toast boredom http://t.co/pgEBFwI8,"['toast', 'boredom']",Negative
Morrnninnggg :),['morrnninnggg'],Negative
