content,new,sentiment
É impressionante como tudo hoje em dia é distorcido e manipulado. Exaustivo.,"['impressionante', 'tudo', 'hoje', 'distorcido', 'manipulado', 'exaustivo']",Positive
"Pazuello é um General da Activia, só faz cagada!","['pazuello', 'general', 'activia', 'faz', 'cagada']",Negative
“a olivia rodrigo é a taylor swift da nossa geração” gente a taylor swift da nossa geração é a própria taylor swift,"['olivia', 'rodrigo', 'taylor', 'swift', 'gerao', 'gente', 'taylor', 'swift', 'gerao', 'prpria', 'taylor', 'swift']",Positive
"Tirulipa diz que DJ Ivis merece uma segunda chance e Pocah responde: ""Pra mim a chance de um agressor é ainda estar vivo."" https://t.co/UirWEl1A2P","['tirulipa', 'diz', 'dj', 'ivis', 'merece', 'segunda', 'chance', 'pocah', 'responde', 'pra', 'mim', 'chance', 'agressor', 'ainda', 'vivo']",Positive
"Repita comigo: esquerdista é contra auditoria, porque a transparência mostra pro povo os esquemas deles. Quem tem medo da luz é capiroto.","['repita', 'comigo', 'esquerdista', 'auditoria', 'transparncia', 'mostra', 'pro', 'povo', 'esquemas', 'medo', 'luz', 'capiroto']",Negative
Se pode quebrar o sigilo do advogado da Precisa pq não pode quebrar o dos advogados do Adelio?,"['pode', 'quebrar', 'sigilo', 'advogado', 'precisa', 'pq', 'pode', 'quebrar', 'advogados', 'adelio']",Positive
Sigilo de qualquer um quebrado enquanto os dos advogados de quem tentou matar @jairbolsonaro … https://t.co/LMayeT0JIe,"['sigilo', 'qualquer', 'quebrado', 'enquanto', 'advogados', 'tentou', 'matar', 'jairbolsonaro']",Negative
"Acho engraçado a síndrome do recém solteiro nas redes sociais. A pessoa que era low profile do nada começa a biscoitar em sequência, posta muitas selfies, comenta nas coisas, reage a tudo etc. Ai você vai lá conferir e realmente o diagnóstico foi dado.
Laudo médico: novo solteiro","['acho', 'engraado', 'sndrome', 'recm', 'solteiro', 'redes', 'sociais', 'pessoa', 'low', 'profile', 'comea', 'biscoitar', 'sequncia', 'posta', 'muitas', 'selfies', 'comenta', 'coisas', 'reage', 'tudo', 'etc', 'voc', 'conferir', 'realmente', 'diagnstico', 'mdico', 'novo', 'solteiro', 'dado', 'laudo']",Negative
"O garoto de 11 anos que fez um massacre em sua escola, se inspirando em Columbine: https://t.co/StEQ01r8Kt","['garoto', 'anos', 'fez', 'massacre', 'escola', 'inspirando', 'columbine']",Positive
O Alan streamando quando de repente... 🐱⁉️ https://t.co/3MDldqv5x0,"['alan', 'streamando', 'repente']",Positive
ser fã da ludmill* e sza é um eterno: só canta meu amor por favor apenas cante,"['ser', 'f', 'ludmill', 'sza', 'eterno', 'canta', 'amor', 'favor', 'apenas', 'cante']",Positive
"- Participamos on-line de inauguração de Agência da @Caixa em Missão Velha/CE:

. Link no YouTube: https://t.co/Ytr1FWdWtu","['participamos', 'online', 'inaugurao', 'agncia', 'caixa', 'misso', 'link', 'youtube', 'velhace']",Positive
"🗣ALERTA
Está indisposto, nariz escorrendo, incômodo na garganta, dor de cabeça? Pensa que é resfriado?  Tem grande chance de ser COVID-19. Estes são os sintomas da nova variante Delta.  Faça o teste de Rt-PCR para COVID (swab do nariz) e isole-se imediatamente.+","['indisposto', 'nariz', 'escorrendo', 'incmodo', 'garganta', 'dor', 'cabea', 'pensa', 'resfriado', 'grande', 'chance', 'ser', 'covid', 'sintomas', 'nova', 'variante', 'delta', 'faa', 'teste', 'rtpcr', 'covid', 'swab', 'nariz', 'isolese', 'imediatamente', 'alerta']",Negative
"VAI COM CALMA, PSG 😰💘🔥 https://t.co/PY3xWhOaMK","['calma', 'psg']",Positive
E o artista que se foda né. https://t.co/frjQ2jlNrQ,"['artista', 'foda']",Positive
"Após Tirulipa dizer que Dj Ivis merece segunda chance, Pocah publicou uma resposta para o humorista:

“Todo mundo merece uma segunda chance, mas pra mim a chance de um agressor é ainda estar vivo e pagar pelo que causou na mente e no corpo de uma mulher” https://t.co/7d7mgyo0sp","['aps', 'tirulipa', 'dizer', 'dj', 'ivis', 'merece', 'segunda', 'chance', 'pocah', 'publicou', 'resposta', 'mundo', 'merece', 'segunda', 'chance', 'pra', 'mim', 'chance', 'agressor', 'ainda', 'vivo', 'pagar', 'causou', 'mente', 'corpo', 'mulher', 'humorista']",Negative
Cai água na roupa das garotas de anime &gt;&gt;&gt;&gt;&gt; https://t.co/FBThSbSn6f,"['cai', 'gua', 'roupa', 'garotas', 'anime', 'gtgtgtgtgt']",Positive
estou aceitando https://t.co/hR2neWLIp1,['aceitando'],Positive
"Vcs entendem a gravidade do vídeo postado pelo Filipe Barros com o hacker? Pq temos q ter um tribunal eleitoral q consome bilhões por ano mesmo em ano não eleitoral?
Sem o voto auditavel estamos nas mãos de quem conta o voto.
Apenas JUSTIÇA, é o que pedimos.
#Dia01VaiSerGIGANTE https://t.co/PTbpqKBnUK","['vcs', 'entendem', 'gravidade', 'vdeo', 'postado', 'filipe', 'barros', 'hacker', 'pq', 'q', 'tribunal', 'eleitoral', 'q', 'consome', 'bilhes', 'ano', 'ano', 'voto', 'auditavel', 'mos', 'conta', 'justia', 'eleitoral', 'voto', 'apenas', 'pedimos', 'diavaisergigante']",Negative
A nova camisa alternativa do PSG! https://t.co/3XvYr3ftZU,"['nova', 'camisa', 'alternativa', 'psg']",Positive
Vou matar hoje 00:00 em live https://t.co/kZxAO8Ayeo,"['vou', 'matar', 'hoje', 'live']",Negative
"Em 2015, 368 deputados e 56 senadores derrubaram veto de Dilma contra o voto auditável. Por três vezes foi lei(projetos de Roberto Requião, Brizola Neto, Flávio Dino, Bolsonaro). Mas a Justiça insiste em vetar. Se só se pede garantia e transparência, por que Justiça não quer?","['deputados', 'senadores', 'derrubaram', 'veto', 'dilma', 'voto', 'auditvel', 'trs', 'vezes', 'leiprojetos', 'roberto', 'requio', 'brizola', 'neto', 'flvio', 'dino', 'bolsonaro', 'justia', 'insiste', 'vetar', 'pede', 'garantia', 'transparncia', 'justia', 'quer']",Negative
Prestem atenção no que está acontecendo https://t.co/Dm4PieeEOO,"['prestem', 'ateno', 'acontecendo']",Positive
Viva o SUS! Vacina sim! 💙 https://t.co/wk1GDYDtsq,"['viva', 'vacina', 'sim']",Positive
Fundão de 6bi: VERGONHAAAAAAAAAAAAAAAAA! Vergonha das vergonhas,"['fundo', 'vergonhaaaaaaaaaaaaaaaaa', 'vergonha', 'vergonhas']",Negative
Quem seria anta amazônica?,"['anta', 'amaznica']",Negative
✨ SEGUE A LISTA DE XINGAMENTOS NÃO CAPACITISTAS E NÃO PRECONCEITUOSOS PRA VOCÊ USAR NO SEU DIA A DIA ✨,"['segue', 'lista', 'xingamentos', 'capacitistas', 'preconceituosos', 'pra', 'voc', 'usar']",Negative
não me mandou bomdia: vou me afastar https://t.co/8JNoIS7cIB,"['mandou', 'bomdia', 'vou', 'afastar']",Positive
"Eu amo TANTO o silêncio gente, é inexplicável o quanto eu gosto de ficar calada. 

Quer me presentear? Cala a boca.","['amo', 'silncio', 'gente', 'inexplicvel', 'gosto', 'ficar', 'calada', 'presentear', 'cala', 'boca', 'quer']",Negative
"Naos meus amores e isso aqui

🖼️: @joao_octavius https://t.co/f0OixWn9dp","['naos', 'amores', 'joaooctavius', 'aqui']",Positive
e eu solteiro🤡 https://t.co/ZI5jrkALil,['solteiro'],Positive
Nessa imagem tem tudo que um homem precisa https://t.co/maWb0MZ2iU,"['nessa', 'imagem', 'tudo', 'homem', 'precisa']",Positive
aquelas substituições que entram para os livros do futebol https://t.co/6l7I9HU97X,"['substituies', 'entram', 'livros', 'futebol']",Positive
Nova 2º camisa do Psg para essa temporada. https://t.co/tpRfMeUmd3,"['nova', 'camisa', 'psg', 'temporada']",Positive
"conheci meu abusador numa escola de formação política ministrada por uma liderança do MST.  éramos militantes de esquerda organizados. ele foi meu companheiro de luta, de vida e depois se tornou meu agressor.

não foram os Bolsominions que inventaram a violência doméstica. https://t.co/L59ks1mBWd","['conheci', 'abusador', 'escola', 'formao', 'poltica', 'ministrada', 'liderana', 'mst', 'ramos', 'militantes', 'esquerda', 'organizados', 'companheiro', 'luta', 'vida', 'tornou', 'bolsominions', 'inventaram', 'violncia', 'domstica', 'agressor']",Positive
"o conceito meme de cachorros é muito bom, nunca me canso https://t.co/F8uqnQVXpn","['conceito', 'meme', 'cachorros', 'nunca', 'canso']",Positive
"Gosto de acordos silenciosos… do respeito que não precisou ser pedido, da consideração q não precisou ser cobrada","['gosto', 'acordos', 'silenciosos', 'respeito', 'precisou', 'ser', 'pedido', 'considerao', 'q', 'precisou', 'ser', 'cobrada']",Positive
"Oi oi oi, Hudson-Odoi. 🎶 https://t.co/EQKcotuZlL","['oi', 'oi', 'oi', 'hudsonodoi']",Positive
"Me chamam de cadela 
Cata a pedigree delaaa
É meu aniversário trans y eu tou me sentindo meixmo https://t.co/5yLFRhNPgW","['chamam', 'cadela', 'pedigree', 'aniversrio', 'trans', 'tou', 'sentindo', 'meixmo', 'cata', 'delaaa']",Positive
mas ngm espera nada de você https://t.co/rNC1gecXkJ,"['ngm', 'espera', 'voc']",Positive
o homem mais lindo passando na sua tela https://t.co/UYaVb4SBBb,"['homem', 'lindo', 'passando', 'tela']",Positive
Bom dia tropa larguei o rap de lado estou investindo em quentinhas interessados chama na dm do papai,"['tropa', 'larguei', 'rap', 'lado', 'investindo', 'quentinhas', 'interessados', 'chama', 'dm', 'papai']",Negative
O desgoverno Bolsonaro deixou 600 MIL doses da Pfizer paradas por 4 dias num depósito. Esse bando só é eficiente na hora de pedir propina.,"['desgoverno', 'bolsonaro', 'deixou', 'mil', 'doses', 'pfizer', 'paradas', 'dias', 'depsito', 'bando', 'eficiente', 'hora', 'pedir', 'propina']",Negative
vocal line @BTS_twt https://t.co/1MjvHblYG2,"['vocal', 'line', 'btstwt']",Positive
Mexendo aqui nas minhas coisas achei isto. Quem lembra? Não deve ser da época de vocês https://t.co/g1f1p3xmlc,"['mexendo', 'aqui', 'coisas', 'achei', 'lembra', 'deve', 'ser', 'poca', 'vocs']",Positive
"Em Nova York, um avião circulou nesta sexta ao redor da Estátua da Liberdade com uma faixa escrita “Save the Amazon, Save Lives. Stop Bolsonaro”. https://t.co/nlJSGBprar","['nova', 'york', 'avio', 'circulou', 'nesta', 'sexta', 'redor', 'esttua', 'liberdade', 'faixa', 'escritasave', 'amazon', 'save', 'lives', 'stop', 'bolsonaro']",Positive
"É necessário finalizar um ciclo para iniciar outro. 

Obrigado por tudo São Paulo e torcedor são paulino! 🙏🇾🇪❤ #hernanes #spfc #despedida https://t.co/nmNS51QxaA","['necessrio', 'finalizar', 'ciclo', 'iniciar', 'outro', 'tudo', 'paulo', 'torcedor', 'paulino', 'hernanes', 'spfc', 'despedida', 'obrigado']",Positive
- Seguimos progredindo. Bom dia a todos! https://t.co/QczneqhJBT,"['seguimos', 'progredindo']",Positive
"O Adélio não está preso, está protegido.","['adlio', 'preso', 'protegido']",Positive
gente se vacinem e relaxem os braci https://t.co/ybSn8DyqCc,"['gente', 'vacinem', 'relaxem', 'braci']",Positive
"""Trata-se dos restos do processo de desossa do boi. Nesses pequenos pedaços, ficam resquícios de carne, que se tornam prato principal na casa de cuiabanos em situação de vulnerabilidade financeira e insegurança alimentar"".

Cuiabanos, não cubanos. https://t.co/1mW8bnciSJ","['tratase', 'restos', 'processo', 'desossa', 'boi', 'nesses', 'pequenos', 'pedaos', 'ficam', 'resqucios', 'carne', 'tornam', 'prato', 'principal', 'casa', 'cuiabanos', 'situao', 'vulnerabilidade', 'financeira', 'insegurana', 'cubanos', 'alimentar', 'cuiabanos']",Positive
"Quando a pessoa usa talher de metal nas tuas frigideiras de teflon, não te demores.","['pessoa', 'usa', 'talher', 'metal', 'frigideiras', 'teflon', 'demores']",Positive
600 mil doses da Pfizer ficaram paradas em Guarulhos por falta da devida documentação para liberação. Ministério da Saúde culpou a Anvisa. A Anvisa diz q não tem nada com isso. Eis o governo da logística!,"['mil', 'doses', 'pfizer', 'ficaram', 'paradas', 'guarulhos', 'falta', 'devida', 'documentao', 'liberao', 'ministrio', 'sade', 'culpou', 'anvisa', 'anvisa', 'diz', 'q', 'eis', 'governo', 'logstica']",Negative
Trabalhar muito pra filha do seu chefe morar num lugar assim https://t.co/j8viLhpMQA,"['trabalhar', 'pra', 'filha', 'chefe', 'morar', 'lugar', 'assim']",Positive
"Obrigado, Profeta!

#HernanesEternizado 🇾🇪 https://t.co/ToO8dK908x","['obrigado', 'profeta', 'hernaneseternizado']",Positive
"Eu só queria saber quem é que comete crime, falando para a câmera. Quando li sobre a existência de um vídeo de uma tal negociata do Ministro Pazuelo, imaginei uma gravação clandestina, com dialogos cabulosos. Não uma filmagem idiota de uma conversa sem consequências. Tenham dó!","['queria', 'saber', 'comete', 'crime', 'falando', 'cmera', 'existncia', 'vdeo', 'tal', 'negociata', 'ministro', 'pazuelo', 'imaginei', 'gravao', 'clandestina', 'dialogos', 'cabulosos', 'filmagem', 'idiota', 'conversa', 'consequncias']",Negative
"Climinha europeu hoje (fome, peste, fascismo, repressão sexual)","['climinha', 'europeu', 'hoje', 'fome', 'fascismo', 'represso', 'sexual']",Negative
"Por que o Luis Miranda e seu irmão deram a entender que tinham grampeado Bolsonaro para depois de 2 semanas negarem no Roda Viva e num depoimento a polícia federal, que poderia resultar em prisão caso mentisse?

Quem além de Lula ganha com essa mentira?","['luis', 'miranda', 'irmo', 'deram', 'entender', 'grampeado', 'bolsonaro', 'semanas', 'negarem', 'roda', 'viva', 'depoimento', 'polcia', 'federal', 'poderia', 'resultar', 'priso', 'caso', 'alm', 'lula', 'ganha', 'mentira', 'mentisse']",Negative
"Com muita tristeza precisei chegar nesse ponto...Minha filha está desaparecida há mais de dez dias, sem dar notícias...nem msm aos colegas! Então resolvemos recorrer às redes sociais! Peço encarecidamente para ajudarem a divulgar! https://t.co/xcJeOaH3j3","['muita', 'tristeza', 'precisei', 'chegar', 'nesse', 'pontominha', 'filha', 'desaparecida', 'dez', 'dias', 'notciasnem', 'msm', 'colegas', 'ento', 'resolvemos', 'recorrer', 'redes', 'sociais', 'peo', 'encarecidamente', 'ajudarem', 'divulgar']",Positive
eu te amo maionese temperada eu te amo https://t.co/o6OcgWoWwK,"['amo', 'maionese', 'temperada', 'amo']",Positive
Ter atravessador e pagar propina era o critério do Ministério da Saúde de Bolsonaro pra escolher vacina. E ELE SABIA!,"['atravessador', 'pagar', 'propina', 'critrio', 'ministrio', 'sade', 'bolsonaro', 'pra', 'escolher', 'vacina', 'sabia']",Positive
"Amigos, tive um mal-estar na noite passada quando chegava em Porto Seguro-BA para férias com a família. Fiz exames e foi diagnosticada uma obstrução arterial. Na madrugada, passei por uma angioplastia para colocação de stent. Estou bem e espero receber alta nas próximas horas.","['amigos', 'malestar', 'noite', 'passada', 'chegava', 'porto', 'seguroba', 'frias', 'famlia', 'fiz', 'exames', 'diagnosticada', 'obstruo', 'arterial', 'madrugada', 'passei', 'angioplastia', 'colocao', 'stent', 'bem', 'espero', 'receber', 'prximas', 'horas']",Positive
Muito obrigado! 🙏🇾🇪❤ https://t.co/lOgNHMOAXb,['obrigado'],Positive
"Participaram da entrevista ao hacker, junto com minha equipe, cientistas especialistas em segurança dos sistemas de votação.

Eles atestaram a veracidade técnica daquilo que foi dito pelo hacker bem como a gravidade da invasão.","['participaram', 'entrevista', 'hacker', 'junto', 'equipe', 'cientistas', 'especialistas', 'segurana', 'sistemas', 'atestaram', 'veracidade', 'tcnica', 'daquilo', 'dito', 'hacker', 'bem', 'gravidade', 'invaso', 'votao']",Positive
"Hernanes: Definitivamente Eternizado na História do São Paulo.

#MomentoProfético 🔄
#HernanesEternizado 🇾🇪 https://t.co/64IC0h4vaZ","['hernanes', 'definitivamente', 'eternizado', 'histria', 'hernaneseternizado', 'paulo', 'momentoproftico']",Positive
"Pedi ao Ministro da Justiça @andersongtorres e ao Secretário de Segurança de Minas Gerais, Rogério Grecco, proteção especial ao hacker que está preso por ter invadido os sistemas do TSE nas eleições municipais.","['pedi', 'ministro', 'justia', 'andersongtorres', 'secretrio', 'segurana', 'minas', 'gerais', 'rogrio', 'grecco', 'proteo', 'especial', 'hacker', 'preso', 'invadido', 'sistemas', 'tse', 'eleies', 'municipais']",Negative
"VACINADO PORRA!!!

BARBA TÁ FODA SAINDO DA MÁSCARA DESCULPA 

VIVA O SUS!
VIVA A CIÊNCIA!
FORA BOLSONARO! https://t.co/jTG0PrdMfa","['vacinado', 'foda', 'saindo', 'mscara', 'desculpa', 'bolsonaro', 'porra', 'barba', 'viva', 'viva', 'cincia']",Negative
"Para o comunolulismo, a fraude eleitoral é a única esperança. É preciso defendê-la a todo preço contra a idéia fascista do voto auditável.","['comunolulismo', 'fraude', 'eleitoral', 'nica', 'esperana', 'preciso', 'defendla', 'preo', 'idia', 'fascista', 'voto', 'auditvel']",Negative
Nunca falha. 🐮 https://t.co/vFAg1WcT91,"['nunca', 'falha']",Positive
"Tento entender um boçal falando de “medo” do ex-presidiário, quando o mesmo que fala seria o que mais sofrerá as consequências! O circo armado para o condenado vai além de atos. A lavagem cerebral foi muito bem montada ao longo de décadas! Olhos já não servem mais para enxergar!","['tento', 'entender', 'boal', 'falando', 'medo', 'expresidirio', 'fala', 'sofrer', 'consequncias', 'circo', 'armado', 'condenado', 'alm', 'atos', 'lavagem', 'cerebral', 'bem', 'montada', 'longo', 'dcadas', 'olhos', 'servem', 'enxergar']",Negative
"O maior atentado contra a humanidade praticado por um latino americano se chama: Foro de São Paulo

Os PTistas criaram a ditadura venezuelana e financiaram Cuba por 14 anos","['maior', 'atentado', 'humanidade', 'praticado', 'latino', 'americano', 'chama', 'foro', 'ptistas', 'criaram', 'ditadura', 'venezuelana', 'financiaram', 'cuba', 'anos', 'paulo']",Negative
"- E nós vamos juntos resolver isso...
- Por nós, nossos filhos e netos...
- Pelas futuras gerações...
- DEUS, PÁTRIA, FAMÍLIA...","['ns', 'vamos', 'juntos', 'resolver', 'ns', 'filhos', 'futuras', 'deus', 'ptria', 'famlia', 'netos', 'geraes']",Positive
"- ""Não desistam do que é certo e do que é necessário fazer...
- Ou a cobrança pela fraqueza e desistência será maior do que a dor do momento...""
- E se as gerações de agora já pagam um alto preço...
- Imaginem as que virão... https://t.co/CRzWlJH5BD","['desistam', 'certo', 'necessrio', 'cobrana', 'fraqueza', 'desistncia', 'ser', 'maior', 'dor', 'geraes', 'agora', 'pagam', 'alto', 'imaginem', 'viro', 'fazer', 'momento', 'preo']",Positive
"% de Impostos que vc paga qdo compra no BR

Perfume: 70%
Gasolina: 60%
Microondas: 59%
Energia elétrica: 48%
Conta de telefone: 46%
Coca Cola: 46%
Cerveja: 42%
Carro: 38%
REMÉDIOS: 36%

Em média, vc paga 50% em impostos embutidos em td que compra

Nos EUA, vc paga entre 6 e 8% 🤡","['impostos', 'vc', 'paga', 'qdo', 'compra', 'gasolina', 'energia', 'eltrica', 'telefone', 'cola', 'carro', 'mdia', 'vc', 'paga', 'impostos', 'embutidos', 'td', 'eua', 'vc', 'paga', 'br', 'perfume', 'microondas', 'conta', 'coca', 'cerveja', 'remdios', 'compra']",Negative
Repita comigo: urna eletrônica é auditável e segura.,"['repita', 'comigo', 'urna', 'eletrnica', 'auditvel', 'segura']",Positive
A Pocah dando resposta ao vídeo do Tirulipa 👏👏👏 oh mulher forte 💪 https://t.co/SezDyFgTL8,"['pocah', 'dando', 'resposta', 'vdeo', 'tirulipa', 'oh', 'mulher', 'forte']",Positive
"""Mbappé com 19 anos era melhor"" era sim, confia 😂 https://t.co/Lo68sM6Ruq","['mbapp', 'anos', 'melhor', 'sim', 'confia']",Positive
"O que aconteceu? 1) agosto de 2020, Governador de São Paulo testa positivo para Covid;2) início de maio de 2021,ele faz primeira dose da vacina coronavac ; 3) início de junho de 2021 faz a segunda dose ; 4) 14 de julho de 2021 testa positivo novamente para Covid. Por quê?","['aconteceu', 'agosto', 'governador', 'paulo', 'testa', 'positivo', 'covid', 'incio', 'maio', 'faz', 'primeira', 'dose', 'vacina', 'coronavac', 'incio', 'junho', 'faz', 'segunda', 'dose', 'julho', 'testa', 'positivo', 'novamente', 'covid']",Negative
Tem artista usando sua influência e o nome de Deus pra pedir uma 2ª chance ao criminoso DJ Ivis. Por que não usa a influência pra incentivar mais mulheres a denunciar violência? Esse Tirulipa já parou pra pensar q mulheres q morrem diariamente queriam uma segunda chance tbm?,"['artista', 'usando', 'influncia', 'nome', 'deus', 'pra', 'pedir', 'chance', 'criminoso', 'dj', 'ivis', 'usa', 'influncia', 'pra', 'incentivar', 'mulheres', 'denunciar', 'violncia', 'tirulipa', 'parou', 'pra', 'pensar', 'q', 'mulheres', 'q', 'morrem', 'diariamente', 'queriam', 'segunda', 'chance', 'tbm']",Negative
sim concordo até porque o rodolffo deveria ter saído no primeiro paredão e o arthur no segundo https://t.co/E2zCNm2DZB,"['sim', 'concordo', 'rodolffo', 'deveria', 'sado', 'primeiro', 'paredo', 'arthur', 'segundo']",Negative
se me xingar eu gosto se me bater fico c tesao e se me matar eu agradeço,"['xingar', 'gosto', 'bater', 'fico', 'tesao', 'matar', 'agradeo']",Negative
se relacione com pessoas que valorizem cada minuto da tua presença.,"['relacione', 'pessoas', 'valorizem', 'cada', 'minuto', 'presena']",Positive
"Eu odeio o Jacquin ele faz pessoas se sentirem humilhadas, sem confiança num trabalho que eles estão aprendendo. Esse homem é a escória. 

Vou ficar rica pra contratar os serviços dele e pedir uma comida tipicamente brasileira e dizer vc é um lixo não sabe nem fazer uma feijoada","['odeio', 'jacquin', 'faz', 'pessoas', 'sentirem', 'humilhadas', 'confiana', 'trabalho', 'aprendendo', 'homem', 'escria', 'ficar', 'rica', 'pra', 'contratar', 'servios', 'pedir', 'comida', 'tipicamente', 'brasileira', 'dizer', 'vc', 'lixo', 'sabe', 'fazer', 'feijoada', 'vou']",Negative
Fez exposed em mim no twitter em 2020 e agr ta aqui deitadinha no meu colo https://t.co/m7p6a2Y8Nc,"['fez', 'exposed', 'mim', 'twitter', 'agr', 'aqui', 'deitadinha', 'colo']",Positive
"To passando mal, marido foi comprar remédio pra mim. Pegou um Uber. O uber é um tesla model s 😱","['passando', 'mal', 'marido', 'comprar', 'remdio', 'pra', 'mim', 'pegou', 'uber', 'uber', 'tesla', 'model']",Negative
"Lésbicas futuristas 
Lésbicas futuristas

Lésbicas

Putas

Lésbicas

Sem culpa

Lésbicas","['lsbicas', 'futuristas', 'futuristaslsbicasputaslsbicassem', 'lsbicas', 'culpa', 'lsbicas']",Negative
"gente q bizarro, ler é literalmente como se tivesse uma tv passando imagens na nossa cabeça, qualquer cena q vc lembrar agora vai aparecer CLARAMENTE no seu cérebro como se vc tivesse assistido","['gente', 'q', 'bizarro', 'ler', 'literalmente', 'tv', 'passando', 'imagens', 'cabea', 'qualquer', 'cena', 'q', 'vc', 'lembrar', 'agora', 'aparecer', 'claramente', 'crebro', 'vc', 'assistido']",Negative
se não me contar eu descubro em um sonho então dá no mesmo,"['contar', 'descubro', 'sonho', 'ento']",Positive
o dia que eu fiz um bbb pros meus amigos antes de entrar no bbb https://t.co/Zj6K86CPm5,"['fiz', 'bbb', 'pros', 'amigos', 'entrar', 'bbb']",Positive
O humorista que pediu para perdoarmos o dj ivis é o mesmo que faz publi pra Havan. Próximo tópico.,"['humorista', 'pediu', 'perdoarmos', 'dj', 'ivis', 'faz', 'publi', 'pra', 'havan', 'prximo', 'tpico']",Positive
Beyoncé e Rihanna devem ter amado a nova coleção da Valentino https://t.co/WW6f7LnlFm,"['beyonc', 'rihanna', 'devem', 'amado', 'nova', 'coleo', 'valentino']",Positive
"1️⃣0️⃣0️⃣.0️⃣0️⃣0️⃣ camisas vendidas em 4 dias. Uma a cada 4 segundos. 

A maior venda de camisas da história do futebol Sul-americano é da Massa. E a segunda também! 

Insuperáveis. Incomparáveis. Únicos.

Quando o Galo e sua torcida jogam juntos, ninguém segura! 

 #MantoDaMassa https://t.co/raIb70Iyxr","['camisas', 'vendidas', 'dias', 'cada', 'segundos', 'maior', 'venda', 'camisas', 'histria', 'futebol', 'sulamericano', 'massa', 'segunda', 'tambm', 'incomparveis', 'galo', 'torcida', 'jogam', 'juntos', 'ningum', 'segura', 'mantodamassa', 'insuperveis', 'nicos']",Positive
"eu trocaria muitas coisas da vida por sentir menos ansiedade 

eu sinto que isso me mata cada dia um pouquinho","['trocaria', 'muitas', 'coisas', 'vida', 'sentir', 'menos', 'ansiedade', 'sinto', 'mata', 'cada', 'pouquinho']",Positive
sai do twitter por uma semana quando eu volto o botão de seguir ta maior que minha pica,"['twitter', 'semana', 'volto', 'boto', 'seguir', 'maior', 'pica']",Negative
Eh mas nessa foto aqui q eu to arrumado eu to bonito https://t.co/5Cp06UWG4j,"['eh', 'nessa', 'foto', 'aqui', 'q', 'arrumado', 'bonito']",Positive
Marquei de sair com um padre 😬 https://t.co/f5E2sKL7jY,"['marquei', 'sair', 'padre']",Positive
nao sei o que faz vocês pensarem que essa menina não pensa da mesma forma que todo o resto da família https://t.co/t3VjpPbDUB,"['nao', 'faz', 'vocs', 'pensarem', 'menina', 'pensa', 'mesma', 'forma', 'resto', 'famlia']",Negative
e se a gente reclama esse povo fala que é mimimi. vcs tem noção que o cara tirou as tranças de tanto o povo falar merda?,"['gente', 'reclama', 'povo', 'fala', 'mimimi', 'vcs', 'noo', 'tirou', 'tranas', 'povo', 'falar', 'merda']",Negative
se desligar a internet seu namoro acabakkkkk,"['desligar', 'internet', 'namoro', 'acabakkkkk']",Negative
odeio quem demora pra responder propositalmente tipo ??????????? vc é doente caralho,"['odeio', 'demora', 'pra', 'responder', 'propositalmente', 'tipo', 'vc', 'doente', 'caralho']",Negative
queria transar gostoso agora 🥺,"['queria', 'transar', 'gostoso', 'agora']",Negative
fei p caralho https://t.co/J8ZsmgerD7,"['fei', 'p', 'caralho']",Negative
tava pensando nela hoje ... saudades ygona https://t.co/tjm2JIjLmo,"['tava', 'pensando', 'nela', 'hoje', 'saudades', 'ygona']",Positive
"pvf não puxa meu cabelo nem na brincadeira, eu fico coisada","['pvf', 'puxa', 'cabelo', 'brincadeira', 'fico', 'coisada']",Negative
sza nos bastidores do clipe de kiss me more convencendo a doja a fazer o planeta dela plano,"['sza', 'bastidores', 'clipe', 'kiss', 'convencendo', 'doja', 'fazer', 'planeta', 'plano']",Negative
Namore alguém que: https://t.co/F1Be3GchMS,"['namore', 'algum']",Negative
2 messes sem vc meu mano 💔 https://t.co/M4Xku03kv9,"['messes', 'vc']",Positive
caralho isso me deixou mal pra caralho https://t.co/6qwblGWJ8H,"['caralho', 'deixou', 'mal', 'pra', 'caralho']",Negative
espelado https://t.co/IC2rBSIojr,['espelado'],Positive
unico site q nao tira o arco iris dps q acaba o mes do orgulho. representatividade🏳️‍🌈 https://t.co/LxHSYnolqh,"['unico', 'site', 'q', 'nao', 'tira', 'arco', 'iris', 'dps', 'q', 'orgulho', 'representatividade']",Positive
eu dou 6 meses pra ele virar evangélico neopetencostal se filiar ao psl e ganhar um programa na sbt https://t.co/rhvoHREIm0,"['dou', 'meses', 'pra', 'virar', 'evanglico', 'neopetencostal', 'filiar', 'psl', 'ganhar', 'programa', 'sbt']",Negative
Pintando do dia à noite https://t.co/6aTlug4msS,"['pintando', 'noite']",Positive
por que roupa que mãe lava fica muito mais cheirosa que a que nois lava?,"['roupa', 'lava', 'fica', 'cheirosa', 'nois', 'lava']",Negative
tamo namorando https://t.co/W2F3bGRXgz,"['tamo', 'namorando']",Positive
Nunca falha. 🐮 https://t.co/ZKLLFxy7pd,"['nunca', 'falha']",Positive
te amo pessoa fofoqueira te amo,"['amo', 'pessoa', 'fofoqueira', 'amo']",Positive
trio perfeito https://t.co/nJgCRvbLIs,"['trio', 'perfeito']",Positive
